# x y z block_id volume angle_x angle_y angle_z
0.049875 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.049875 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
