Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
-0.000167692,-0.119722,-4.87891e-019,-1.33274e-008,2.5609e-008,-1.39453e-009,6.40224e-006,1,0
0.00320531,-0.0625023,3.79471e-019,-2.79316e-008,5.12179e-008,-1.40707e-009,1.28045e-005,2,0
0.000446812,-0.0600667,4.80372e-015,-4.6335e-008,7.68269e-008,-2.54105e-009,1.92067e-005,3,0
-0.00462901,-0.154093,-1.27173e-013,-5.37764e-008,1.02436e-007,-3.98498e-009,2.5609e-005,4,0
0.00067337,-0.244845,-1.17831e-012,-6.4016e-008,1.28045e-007,-3.44619e-009,3.20112e-005,5,0
0.000678057,-0.247903,2.89865e-013,-8.32649e-008,1.53654e-007,-2.69679e-009,3.84134e-005,6,0
0.000564216,-0.279814,4.51634e-013,-9.71704e-008,1.79263e-007,-3.0629e-009,4.48157e-005,7,0
0.00242823,-0.303006,2.51491e-012,-1.12992e-007,2.04872e-007,-3.92072e-009,5.12179e-005,8,0
-0.00227848,-0.373761,2.5611e-013,-1.22281e-007,2.30481e-007,-5.76462e-009,5.76201e-005,9,0
-0.00103778,-0.432624,4.5598e-014,-1.34648e-007,2.5609e-007,-6.23115e-009,6.40224e-005,10,0
0.000950099,-0.43306,1.41179e-012,-1.52998e-007,2.81698e-007,-5.11237e-009,7.04246e-005,11,0
-0.000348467,-0.483671,-2.94471e-012,-1.66465e-007,3.07307e-007,-5.53789e-009,7.68269e-005,12,0
0.000572354,-0.527011,-3.21056e-012,-1.81087e-007,3.32916e-007,-6.0354e-009,8.32291e-005,13,0
0.00102444,-0.571634,-6.3203e-012,-1.91833e-007,3.58525e-007,-7.66109e-009,8.96313e-005,14,0
-0.0022905,-0.624549,1.50184e-012,-2.04692e-007,3.84134e-007,-8.86414e-009,9.60336e-005,15,0
-0.00237419,-0.636634,5.88626e-012,-2.217e-007,4.09743e-007,-8.50157e-009,0.000102436,16,0
0.00391361,-0.682669,3.45572e-012,-2.34807e-007,4.35352e-007,-8.57872e-009,0.000108838,17,0
3.0759e-005,-0.735872,-6.09601e-012,-2.46401e-007,4.60961e-007,-8.82998e-009,0.00011524,18,0
-0.00543706,-0.783371,-6.84806e-013,-2.59845e-007,4.8657e-007,-9.55463e-009,0.000121643,19,0
0.00567488,-0.827694,6.61388e-013,-2.74282e-007,5.12179e-007,-1.04016e-008,0.000128045,20,0
-0.00312296,-0.83152,2.23994e-012,-2.89478e-007,5.37788e-007,-1.06685e-008,0.000134447,21,0
0.00206702,-0.895097,8.66444e-012,-3.04548e-007,5.63397e-007,-1.10936e-008,0.000140849,22,0
-0.00175041,-0.957333,6.07372e-012,-3.12365e-007,5.89006e-007,-1.18148e-008,0.000147251,23,0
-0.00430258,-0.956705,3.65016e-013,-3.28248e-007,6.14615e-007,-1.23561e-008,0.000153654,24,0
0.00777216,-1.02193,-6.19458e-012,-3.47953e-007,6.40224e-007,-1.29844e-008,0.000160056,25,0
-0.00261151,-1.08779,1.05696e-012,-3.56813e-007,6.65833e-007,-1.3567e-008,0.000166458,26,0
-0.00210008,-1.06023,-1.75895e-012,-3.73363e-007,6.91442e-007,-1.3478e-008,0.00017286,27,0
0.00448255,-1.12207,-3.78588e-012,-3.86686e-007,7.17051e-007,-1.40059e-008,0.000179263,28,0
-0.00376634,-1.21788,3.36898e-012,-3.94845e-007,7.4266e-007,-1.4823e-008,0.000185665,29,0
-0.00108254,-1.25895,-6.10118e-012,-4.11413e-007,7.68269e-007,-1.54208e-008,0.000192067,30,0
0.00339032,-1.19582,3.6726e-012,-4.28899e-007,7.93878e-007,-1.55082e-008,0.000198469,31,0
-0.000605013,-1.27193,2.22314e-012,-4.41025e-007,8.19486e-007,-1.61355e-008,0.000204872,32,0
-0.00419268,-1.41402,-2.29367e-011,-4.52051e-007,8.45095e-007,-1.73907e-008,0.000211274,33,0
0.00929911,-1.42311,-6.55661e-012,-4.71267e-007,8.70704e-007,-1.74514e-008,0.000217676,34,0
-0.00396938,-1.35289,1.67177e-011,-4.81268e-007,8.96313e-007,-1.77167e-008,0.000224078,35,0
-0.00381517,-1.4492,-4.6976e-013,-4.9039e-007,9.21922e-007,-1.82168e-008,0.000230481,36,0
-0.000389447,-1.53677,-1.89206e-011,-5.0818e-007,9.47531e-007,-1.87532e-008,0.000236883,37,0
0.00399171,-1.55749,-4.04689e-012,-5.23907e-007,9.7314e-007,-1.98115e-008,0.000243285,38,0
0.00362158,-1.59015,7.69653e-012,-5.39954e-007,9.98749e-007,-2.09279e-008,0.000249687,39,0
-0.00583037,-1.60404,-3.19206e-012,-5.50423e-007,1.02436e-006,-2.13158e-008,0.00025609,40,0
-0.00140386,-1.66756,-7.87615e-012,-5.58858e-007,1.04997e-006,-2.07254e-008,0.000262492,41,0
6.53236e-005,-1.74462,1.74246e-011,-5.75131e-007,1.07558e-006,-2.0689e-008,0.000268894,42,0
0.00850708,-1.75596,5.45706e-012,-5.94088e-007,1.10118e-006,-2.11669e-008,0.000275296,43,0
-0.00661058,-1.75916,-1.13132e-011,-6.07711e-007,1.12679e-006,-2.2403e-008,0.000281698,44,0
-0.00663013,-1.84854,-1.19034e-011,-6.17956e-007,1.1524e-006,-2.42664e-008,0.000288101,45,0
0.00739766,-1.88083,-2.79579e-013,-6.29372e-007,1.17801e-006,-2.39137e-008,0.000294503,46,0
0.000199645,-1.91963,8.7492e-012,-6.44739e-007,1.20362e-006,-2.42587e-008,0.000300905,47,0
-0.00106226,-1.94542,2.18781e-011,-6.62618e-007,1.22923e-006,-2.42418e-008,0.000307307,48,0
-0.00231721,-1.95159,1.10361e-012,-6.75315e-007,1.25484e-006,-2.41733e-008,0.00031371,49,0
0.00386978,-2.06263,2.15092e-012,-6.86107e-007,1.28045e-006,-2.64195e-008,0.000320112,50,0
-0.000983706,-2.09488,4.25288e-012,-7.01053e-007,1.30606e-006,-2.62454e-008,0.000326514,51,0
-0.00233999,-2.12626,2.16836e-012,-7.14961e-007,1.33167e-006,-2.667e-008,0.000332916,52,0
0.00316696,-2.13765,2.41775e-011,-7.29615e-007,1.35727e-006,-2.74042e-008,0.000339319,53,0
-0.00414454,-2.17653,4.06593e-012,-7.41483e-007,1.38288e-006,-2.74034e-008,0.000345721,54,0
-0.000825649,-2.30325,-2.22313e-011,-7.52207e-007,1.40849e-006,-2.88152e-008,0.000352123,55,0
0.00158494,-2.26221,2.38505e-012,-7.72661e-007,1.4341e-006,-2.85747e-008,0.000358525,56,0
0.00678256,-2.25851,1.72491e-011,-7.88467e-007,1.45971e-006,-2.89058e-008,0.000364928,57,0
-0.00781763,-2.44552,1.39798e-013,-7.95228e-007,1.48532e-006,-3.05824e-008,0.00037133,58,0
-0.000891704,-2.40177,-2.33579e-011,-8.08758e-007,1.51093e-006,-2.99731e-008,0.000377732,59,0
0.00636288,-2.37225,7.8902e-012,-8.24853e-007,1.53654e-006,-3.05836e-008,0.000384134,60,0
-0.00403672,-2.52065,1.30979e-011,-8.40211e-007,1.56215e-006,-3.17673e-008,0.000390537,61,0
-0.000777517,-2.57434,2.15518e-011,-8.52293e-007,1.58776e-006,-3.20705e-008,0.000396939,62,0
-0.00439041,-2.52918,1.49229e-012,-8.64375e-007,1.61336e-006,-3.21763e-008,0.000403341,63,0
0.00657893,-2.58803,-4.01316e-012,-8.82525e-007,1.63897e-006,-3.19071e-008,0.000409743,64,0
0.00217164,-2.6479,-2.20484e-011,-8.91894e-007,1.66458e-006,-3.297e-008,0.000416145,65,0
-0.00254598,-2.73557,-1.96488e-012,-9.06573e-007,1.69019e-006,-3.4695e-008,0.000422548,66,0
0.00246506,-2.72152,-7.0885e-012,-9.21653e-007,1.7158e-006,-3.48949e-008,0.00042895,67,0
-0.00883488,-2.72991,-3.92129e-012,-9.30699e-007,1.74141e-006,-3.54527e-008,0.000435352,68,0
0.00402147,-2.81743,-2.70393e-011,-9.51041e-007,1.76702e-006,-3.48516e-008,0.000441754,69,0
0.00424767,-2.87458,1.77152e-012,-9.63473e-007,1.79263e-006,-3.59486e-008,0.000448157,70,0
0.00381698,-2.90909,2.15736e-011,-9.75843e-007,1.81824e-006,-3.66887e-008,0.000454559,71,0
-0.00188247,-2.89851,-1.11132e-011,-9.89309e-007,1.84384e-006,-3.69044e-008,0.000460961,72,0
-0.0129869,-2.96569,-1.28513e-011,-9.99663e-007,1.86945e-006,-3.81004e-008,0.000467363,73,0
0.0066994,-3.02522,1.07164e-011,-1.01908e-006,1.89506e-006,-3.77714e-008,0.000473766,74,0
0.0104875,-3.07799,-8.26636e-012,-1.03418e-006,1.92067e-006,-3.80724e-008,0.000480168,75,0
-0.00776162,-3.08244,-2.18378e-011,-1.04517e-006,1.94628e-006,-3.91285e-008,0.00048657,76,0
-0.00285262,-3.12495,7.86171e-012,-1.05735e-006,1.97189e-006,-3.9392e-008,0.000492972,77,0
0.00352079,-3.17557,3.28944e-011,-1.06906e-006,1.9975e-006,-4.03211e-008,0.000499375,78,0
-0.00227768,-3.2405,2.60155e-011,-1.08783e-006,2.02311e-006,-4.09116e-008,0.000505777,79,0
0.00420837,-3.25606,-3.19601e-012,-1.10257e-006,2.04872e-006,-4.08316e-008,0.000512179,80,0
-0.000174392,-3.296,1.71003e-012,-1.11105e-006,2.07433e-006,-4.1288e-008,0.000518581,81,0
9.9849e-005,-3.31285,-1.55135e-011,-1.12767e-006,2.09993e-006,-4.15003e-008,0.000524984,82,0
0.00705188,-3.40368,-2.57274e-011,-1.14038e-006,2.12554e-006,-4.32775e-008,0.000531386,83,0
-0.00374727,-3.46616,1.0147e-011,-1.15135e-006,2.15115e-006,-4.4587e-008,0.000537788,84,0
-0.00780658,-3.39138,1.10233e-011,-1.17097e-006,2.17676e-006,-4.32225e-008,0.00054419,85,0
0.00784419,-3.51916,-1.98292e-011,-1.18129e-006,2.20237e-006,-4.38241e-008,0.000550592,86,0
0.00037078,-3.57685,-7.44928e-012,-1.19089e-006,2.22798e-006,-4.4452e-008,0.000556995,87,0
-0.000924196,-3.58491,1.80673e-011,-1.21387e-006,2.25359e-006,-4.50838e-008,0.000563397,88,0
-0.00122786,-3.59305,-3.86124e-011,-1.22437e-006,2.2792e-006,-4.64539e-008,0.000569799,89,0
0.000238768,-3.66689,-1.13438e-011,-1.23294e-006,2.30481e-006,-4.69621e-008,0.000576201,90,0
0.000804766,-3.76532,2.80536e-011,-1.24865e-006,2.33041e-006,-4.71976e-008,0.000582604,91,0
0.00485423,-3.6921,1.57088e-011,-1.26507e-006,2.35602e-006,-4.68963e-008,0.000589006,92,0
0.00342415,-3.75939,3.8621e-012,-1.28194e-006,2.38163e-006,-4.74037e-008,0.000595408,93,0
-0.0138176,-3.90517,-7.85389e-012,-1.29171e-006,2.40724e-006,-4.88915e-008,0.00060181,94,0
-0.00232158,-3.84914,-2.00636e-011,-1.30589e-006,2.43285e-006,-4.86178e-008,0.000608213,95,0
