Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
2.9913e-007,-0.168919,8.13152e-020,-1.21428e-009,6.59437e-009,-4.71962e-010,1.64859e-006,1,0
1.32488e-007,-0.159491,-1.35525e-020,-3.55391e-009,1.31887e-008,-5.97381e-010,3.29719e-006,2,0
-1.43614e-006,-0.14785,-7.36919e-020,-6.31716e-009,1.97831e-008,-4.95007e-010,4.94578e-006,3,0
-3.92831e-005,-0.135192,1.49078e-019,-9.17287e-009,2.63775e-008,-4.79091e-010,6.59437e-006,4,0
-0.000120336,-0.122639,5.87429e-015,-1.21924e-008,3.29719e-008,-5.30191e-010,8.24296e-006,5,0
-0.00039256,-0.108974,-1.25501e-012,-1.53613e-008,3.95662e-008,-5.64099e-010,9.89156e-006,6,0
0.000503387,-0.0953192,-4.67945e-013,-1.86485e-008,4.61606e-008,-6.2469e-010,1.15401e-005,7,0
0.00380437,-0.0820557,-5.87152e-013,-2.2051e-008,5.2755e-008,-7.14685e-010,1.31887e-005,8,0
0.00419566,-0.0656618,-5.51739e-013,-2.57313e-008,5.93493e-008,-8.04562e-010,1.48373e-005,9,0
0.00519028,-0.0517328,-3.19912e-012,-3.03047e-008,6.59437e-008,-9.63604e-010,1.64859e-005,10,0
0.00305534,-0.0705267,3.62591e-012,-3.47459e-008,7.25381e-008,-9.92001e-010,1.81345e-005,11,0
-0.000550556,-0.0945535,1.57385e-012,-3.77377e-008,7.91324e-008,-9.30498e-010,1.97831e-005,12,0
-0.00206526,-0.111051,-2.26134e-012,-4.01753e-008,8.57268e-008,-1.41001e-009,2.14317e-005,13,0
-0.00442743,-0.126939,-4.69302e-012,-4.21121e-008,9.23212e-008,-1.28577e-009,2.30803e-005,14,0
-0.0031143,-0.143028,-6.2926e-013,-4.38105e-008,9.89156e-008,-1.44938e-009,2.47289e-005,15,0
-0.00199475,-0.159337,-5.59435e-012,-4.52778e-008,1.0551e-007,-1.58894e-009,2.63775e-005,16,0
-0.00268644,-0.180827,-2.93444e-012,-4.72439e-008,1.12104e-007,-1.68989e-009,2.80261e-005,17,0
-0.00115517,-0.20698,1.08936e-011,-4.9177e-008,1.18699e-007,-1.67573e-009,2.96747e-005,18,0
0.000582034,-0.228226,4.48192e-012,-5.12325e-008,1.25293e-007,-1.72414e-009,3.13233e-005,19,0
-0.00027206,-0.245717,7.31375e-012,-5.37388e-008,1.31887e-007,-1.99606e-009,3.29719e-005,20,0
-0.000577967,-0.26595,1.41035e-011,-5.66571e-008,1.38482e-007,-2.15685e-009,3.46204e-005,21,0
-0.000431407,-0.285291,-4.63721e-012,-6.03349e-008,1.45076e-007,-2.14048e-009,3.6269e-005,22,0
-0.000816035,-0.292956,1.00223e-011,-6.37419e-008,1.51671e-007,-2.21904e-009,3.79176e-005,23,0
-0.000439308,-0.29838,-2.13665e-012,-6.67559e-008,1.58265e-007,-2.50767e-009,3.95662e-005,24,0
-0.000476996,-0.305058,8.17464e-012,-6.99289e-008,1.64859e-007,-2.42857e-009,4.12148e-005,25,0
0.000435035,-0.310265,9.84225e-012,-7.28065e-008,1.71454e-007,-2.43501e-009,4.28634e-005,26,0
0.00207956,-0.312974,-2.1842e-013,-7.58181e-008,1.78048e-007,-2.57781e-009,4.4512e-005,27,0
0.00161407,-0.317392,1.14337e-011,-7.90929e-008,1.84642e-007,-2.71973e-009,4.61606e-005,28,0
0.00208036,-0.322205,2.42182e-012,-8.26802e-008,1.91237e-007,-2.79691e-009,4.78092e-005,29,0
0.00272612,-0.326865,-3.62701e-013,-8.62556e-008,1.97831e-007,-2.84088e-009,4.94578e-005,30,0
0.00202871,-0.333712,8.12009e-012,-9.00009e-008,2.04425e-007,-3.06518e-009,5.11064e-005,31,0
0.000643222,-0.346494,1.65449e-011,-9.34306e-008,2.1102e-007,-3.07108e-009,5.2755e-005,32,0
-0.000534775,-0.361357,1.56253e-012,-9.58439e-008,2.17614e-007,-3.136e-009,5.44036e-005,33,0
-0.000888168,-0.372548,2.78468e-011,-9.7936e-008,2.24209e-007,-3.26942e-009,5.60521e-005,34,0
-0.000676703,-0.38248,8.37734e-012,-1.00006e-007,2.30803e-007,-3.4404e-009,5.77007e-005,35,0
-0.000917201,-0.395884,7.80211e-014,-1.02398e-007,2.37397e-007,-3.45723e-009,5.93493e-005,36,0
-0.00141108,-0.410759,2.35636e-012,-1.04647e-007,2.43992e-007,-3.49695e-009,6.09979e-005,37,0
-0.000281892,-0.425555,-1.00271e-011,-1.06485e-007,2.50586e-007,-3.74773e-009,6.26465e-005,38,0
0.000285285,-0.440747,-2.73095e-012,-1.08916e-007,2.5718e-007,-3.80927e-009,6.42951e-005,39,0
-0.000480109,-0.457822,1.11699e-011,-1.11597e-007,2.63775e-007,-3.81557e-009,6.59437e-005,40,0
-0.00075199,-0.476849,3.23753e-013,-1.14159e-007,2.70369e-007,-3.94456e-009,6.75923e-005,41,0
-0.00122597,-0.494077,6.63116e-012,-1.16857e-007,2.76964e-007,-4.10789e-009,6.92409e-005,42,0
-0.00109994,-0.504108,-7.66018e-013,-1.20107e-007,2.83558e-007,-4.21916e-009,7.08895e-005,43,0
-0.0010303,-0.512672,-7.65528e-012,-1.23433e-007,2.90152e-007,-4.24392e-009,7.25381e-005,44,0
-0.000961303,-0.522882,-1.9598e-012,-1.26044e-007,2.96747e-007,-4.39571e-009,7.41867e-005,45,0
-0.000381779,-0.53096,1.35963e-011,-1.28881e-007,3.03341e-007,-4.46875e-009,7.58353e-005,46,0
0.00085661,-0.540625,-5.07762e-012,-1.31917e-007,3.09935e-007,-4.51233e-009,7.74838e-005,47,0
0.00116901,-0.549405,1.92367e-011,-1.35122e-007,3.1653e-007,-4.59186e-009,7.91324e-005,48,0
0.00113997,-0.556856,1.82077e-011,-1.38368e-007,3.23124e-007,-4.74181e-009,8.0781e-005,49,0
0.0016985,-0.564658,3.52382e-012,-1.41856e-007,3.29719e-007,-4.8921e-009,8.24296e-005,50,0
0.00199417,-0.574278,1.69361e-011,-1.45558e-007,3.36313e-007,-4.93739e-009,8.40782e-005,51,0
0.00180529,-0.583418,2.36559e-011,-1.49132e-007,3.42907e-007,-4.99905e-009,8.57268e-005,52,0
0.000827185,-0.594361,4.88534e-011,-1.51653e-007,3.49502e-007,-5.12836e-009,8.73754e-005,53,0
0.00119107,-0.606534,1.33138e-011,-1.53685e-007,3.56096e-007,-5.20421e-009,8.9024e-005,54,0
0.000302036,-0.617393,1.23834e-011,-1.5597e-007,3.6269e-007,-5.32591e-009,9.06726e-005,55,0
-0.00117001,-0.628473,6.68363e-012,-1.58584e-007,3.69285e-007,-5.38783e-009,9.23212e-005,56,0
-0.00288185,-0.641589,1.49973e-012,-1.60779e-007,3.75879e-007,-5.55685e-009,9.39698e-005,57,0
-0.00426407,-0.653542,-2.36704e-011,-1.63294e-007,3.82473e-007,-5.63618e-009,9.56184e-005,58,0
-0.00258245,-0.66636,-1.70772e-011,-1.65939e-007,3.89068e-007,-5.7359e-009,9.7267e-005,59,0
-0.00538224,-0.680133,-1.50427e-011,-1.69029e-007,3.95662e-007,-5.7878e-009,9.89156e-005,60,0
-0.00148766,-0.69668,2.54876e-012,-1.71892e-007,4.02257e-007,-5.90082e-009,0.000100564,61,0
0.000923864,-0.711825,7.24665e-012,-1.74615e-007,4.08851e-007,-6.01316e-009,0.000102213,62,0
0.00175669,-0.723074,1.51081e-011,-1.77677e-007,4.15445e-007,-6.10425e-009,0.000103861,63,0
0.00840308,-0.73144,-1.43237e-011,-1.81064e-007,4.2204e-007,-6.16917e-009,0.00010551,64,0
0.00493487,-0.743925,-2.74357e-011,-1.8355e-007,4.28634e-007,-6.24834e-009,0.000107159,65,0
0.0053232,-0.7553,-1.49393e-011,-1.85684e-007,4.35228e-007,-6.35211e-009,0.000108807,66,0
0.00266719,-0.765423,-1.43055e-011,-1.88253e-007,4.41823e-007,-6.47134e-009,0.000110456,67,0
-0.00282783,-0.77717,1.92443e-011,-1.90968e-007,4.48417e-007,-6.53367e-009,0.000112104,68,0
-0.00520056,-0.789035,4.70984e-012,-1.93752e-007,4.55012e-007,-6.73781e-009,0.000113753,69,0
-0.00379779,-0.798739,1.2989e-011,-1.97187e-007,4.61606e-007,-6.88079e-009,0.000115401,70,0
-0.00554364,-0.807773,2.98417e-011,-2.01335e-007,4.682e-007,-6.90922e-009,0.00011705,71,0
-0.0017092,-0.815706,2.52619e-012,-2.05438e-007,4.74795e-007,-6.96199e-009,0.000118699,72,0
0.000549676,-0.82219,3.94986e-012,-2.08827e-007,4.81389e-007,-7.07623e-009,0.000120347,73,0
0.000985084,-0.830869,8.02851e-012,-2.11452e-007,4.87983e-007,-7.13511e-009,0.000121996,74,0
0.00573322,-0.841412,-6.46466e-012,-2.13964e-007,4.94578e-007,-7.16939e-009,0.000123644,75,0
0.00414726,-0.852326,-8.92675e-012,-2.16128e-007,5.01172e-007,-7.28848e-009,0.000125293,76,0
0.00316755,-0.867103,-8.06446e-011,-2.17695e-007,5.07767e-007,-7.43047e-009,0.000126942,77,0
-0.00200172,-0.883724,-7.18391e-011,-2.19402e-007,5.14361e-007,-7.57034e-009,0.00012859,78,0
-0.00236058,-0.902049,-7.28949e-013,-2.2161e-007,5.20955e-007,-7.67012e-009,0.000130239,79,0
-0.00496698,-0.921523,6.85128e-011,-2.23794e-007,5.2755e-007,-7.74963e-009,0.000131887,80,0
-0.00462827,-0.936082,2.94445e-011,-2.26392e-007,5.34144e-007,-7.93652e-009,0.000133536,81,0
-0.00119036,-0.944345,-1.24637e-011,-2.29608e-007,5.40738e-007,-8.05e-009,0.000135185,82,0
-0.00249968,-0.947161,-9.78476e-012,-2.33412e-007,5.47333e-007,-7.99396e-009,0.000136833,83,0
0.00207955,-0.948847,5.54399e-012,-2.37126e-007,5.53927e-007,-8.06634e-009,0.000138482,84,0
0.0067067,-0.953217,5.4032e-011,-2.40736e-007,5.60521e-007,-8.15511e-009,0.00014013,85,0
0.00834437,-0.96374,5.33648e-012,-2.43718e-007,5.67116e-007,-8.24478e-009,0.000141779,86,0
0.00936872,-0.978168,1.75108e-011,-2.46443e-007,5.7371e-007,-8.29959e-009,0.000143428,87,0
-0.0026094,-0.994152,-7.92942e-012,-2.48893e-007,5.80305e-007,-8.51468e-009,0.000145076,88,0
-0.0045911,-1.01795,-4.27504e-011,-2.50862e-007,5.86899e-007,-8.64942e-009,0.000146725,89,0
-0.0110575,-1.04233,-4.2348e-011,-2.5324e-007,5.93493e-007,-8.75738e-009,0.000148373,90,0
-0.0060843,-1.06123,1.25742e-011,-2.55967e-007,6.00088e-007,-8.90027e-009,0.000150022,91,0
-0.00252686,-1.07188,-1.69936e-011,-2.58995e-007,6.06682e-007,-9.07572e-009,0.000151671,92,0
-0.00166437,-1.06848,-4.66732e-011,-2.62817e-007,6.13276e-007,-9.08002e-009,0.000153319,93,0
-0.00227018,-1.06378,-8.28446e-011,-2.66582e-007,6.19871e-007,-9.06216e-009,0.000154968,94,0
0.00207385,-1.06187,-1.02967e-010,-2.69922e-007,6.26465e-007,-9.18575e-009,0.000156616,95,0
0.00565203,-1.06023,-4.55302e-011,-2.73144e-007,6.3306e-007,-9.29543e-009,0.000158265,96,0
0.00556692,-1.05467,-2.80497e-011,-2.76997e-007,6.39654e-007,-9.3042e-009,0.000159913,97,0
0.00223689,-1.06173,-5.42815e-011,-2.80333e-007,6.46248e-007,-9.21022e-009,0.000161562,98,0
0.00195098,-1.0797,-3.22818e-011,-2.82818e-007,6.52843e-007,-9.32502e-009,0.000163211,99,0
-0.0017491,-1.12095,-7.68909e-011,-2.84305e-007,6.59437e-007,-9.64465e-009,0.000164859,100,0
0.00482684,-1.17838,-3.04043e-011,-2.84773e-007,6.66031e-007,-9.83349e-009,0.000166508,101,0
0.00719577,-1.22606,-1.9932e-011,-2.85395e-007,6.72626e-007,-1.00843e-008,0.000168156,102,0
0.00257131,-1.24958,9.03477e-012,-2.86721e-007,6.7922e-007,-1.01997e-008,0.000169805,103,0
-0.000898588,-1.23861,4.74764e-014,-2.88656e-007,6.85814e-007,-1.00427e-008,0.000171454,104,0
-0.000965788,-1.20908,-4.7711e-011,-2.91739e-007,6.92409e-007,-1.01782e-008,0.000173102,105,0
-0.00858375,-1.19991,-3.82082e-011,-2.95345e-007,6.99003e-007,-1.03022e-008,0.000174751,106,0
-0.00686186,-1.21891,-9.07276e-011,-2.99272e-007,7.05598e-007,-1.03091e-008,0.000176399,107,0
0.000327631,-1.24252,-1.27662e-011,-3.04274e-007,7.12192e-007,-1.04972e-008,0.000178048,108,0
-0.00292566,-1.24577,8.99463e-012,-3.09846e-007,7.18786e-007,-1.06216e-008,0.000179697,109,0
-0.00425552,-1.2042,3.32422e-011,-3.14311e-007,7.25381e-007,-1.05254e-008,0.000181345,110,0
-0.00266948,-1.21022,-6.97865e-012,-3.18084e-007,7.31975e-007,-1.0707e-008,0.000182994,111,0
-0.00364809,-1.24885,-3.46019e-011,-3.21082e-007,7.38569e-007,-1.10104e-008,0.000184642,112,0
-0.00660252,-1.21503,7.18019e-012,-3.2349e-007,7.45164e-007,-1.07333e-008,0.000186291,113,0
0.00545927,-1.25334,2.1787e-011,-3.25582e-007,7.51758e-007,-1.09886e-008,0.00018794,114,0
0.00607226,-1.25848,5.52719e-011,-3.26711e-007,7.58353e-007,-1.10933e-008,0.000189588,115,0
-0.000777571,-1.28704,3.10743e-011,-3.27538e-007,7.64947e-007,-1.10805e-008,0.000191237,116,0
0.00615229,-1.32063,1.27244e-011,-3.2825e-007,7.71541e-007,-1.10349e-008,0.000192885,117,0
0.00670506,-1.36551,3.37949e-011,-3.29035e-007,7.78136e-007,-1.13523e-008,0.000194534,118,0
0.00774713,-1.40558,-8.72352e-013,-3.30816e-007,7.8473e-007,-1.18715e-008,0.000196183,119,0
0.00410643,-1.47018,-3.1413e-011,-3.34219e-007,7.91324e-007,-1.17449e-008,0.000197831,120,0
0.00281351,-1.4531,-1.0001e-010,-3.38903e-007,7.97919e-007,-1.17393e-008,0.00019948,121,0
-0.00735116,-1.45936,-6.47904e-011,-3.43624e-007,8.04513e-007,-1.21916e-008,0.000201128,122,0
-0.0104217,-1.44201,-2.66731e-011,-3.47662e-007,8.11108e-007,-1.17685e-008,0.000202777,123,0
0.000533176,-1.42965,-6.33756e-011,-3.50751e-007,8.17702e-007,-1.19157e-008,0.000204425,124,0
0.00095912,-1.41233,-2.70855e-011,-3.54255e-007,8.24296e-007,-1.21876e-008,0.000206074,125,0
-0.000671141,-1.39705,5.13007e-011,-3.58575e-007,8.30891e-007,-1.21583e-008,0.000207723,126,0
0.00386786,-1.41034,-1.49188e-011,-3.62405e-007,8.37485e-007,-1.21839e-008,0.000209371,127,0
0.000743859,-1.38138,-2.97275e-011,-3.66055e-007,8.44079e-007,-1.22962e-008,0.00021102,128,0
0.000447403,-1.38528,6.6925e-012,-3.68752e-007,8.50674e-007,-1.24257e-008,0.000212668,129,0
-0.00234887,-1.39609,7.9626e-012,-3.70122e-007,8.57268e-007,-1.24439e-008,0.000214317,130,0
-0.00174788,-1.44427,5.62091e-011,-3.71033e-007,8.63862e-007,-1.2834e-008,0.000215966,131,0
-0.00225443,-1.49194,1.0511e-010,-3.73152e-007,8.70457e-007,-1.27236e-008,0.000217614,132,0
-0.00509582,-1.50194,2.65284e-011,-3.75944e-007,8.77051e-007,-1.27101e-008,0.000219263,133,0
-0.00488926,-1.52732,2.26723e-011,-3.77642e-007,8.83646e-007,-1.30059e-008,0.000220911,134,0
0.00156677,-1.57323,3.967e-011,-3.79108e-007,8.9024e-007,-1.31787e-008,0.00022256,135,0
0.00100554,-1.58326,4.35875e-011,-3.80768e-007,8.96834e-007,-1.32756e-008,0.000224209,136,0
0.00248834,-1.61155,4.5439e-011,-3.82516e-007,9.03429e-007,-1.32523e-008,0.000225857,137,0
0.00776067,-1.63414,5.33924e-011,-3.8511e-007,9.10023e-007,-1.3322e-008,0.000227506,138,0
0.000896971,-1.60379,1.13835e-010,-3.87825e-007,9.16617e-007,-1.34403e-008,0.000229154,139,0
-0.000882398,-1.60606,4.64499e-011,-3.91962e-007,9.23212e-007,-1.36626e-008,0.000230803,140,0
0.000254771,-1.61861,-1.70494e-011,-3.96437e-007,9.29806e-007,-1.36406e-008,0.000232452,141,0
-0.00470211,-1.62178,-2.35849e-011,-4.00069e-007,9.36401e-007,-1.35727e-008,0.0002341,142,0
-0.00260141,-1.618,5.50153e-012,-4.03261e-007,9.42995e-007,-1.40715e-008,0.000235749,143,0
-0.00138344,-1.62174,3.99817e-011,-4.07602e-007,9.49589e-007,-1.39053e-008,0.000237397,144,0
0.00258932,-1.63518,-5.7409e-012,-4.12418e-007,9.56184e-007,-1.3843e-008,0.000239046,145,0
0.00480901,-1.62424,-1.27213e-010,-4.16724e-007,9.62778e-007,-1.41461e-008,0.000240695,146,0
0.00325106,-1.6416,-7.60727e-011,-4.20885e-007,9.69372e-007,-1.43274e-008,0.000242343,147,0
0.00265342,-1.68637,-2.9973e-011,-4.23939e-007,9.75967e-007,-1.40491e-008,0.000243992,148,0
-0.00105418,-1.69925,-8.37819e-011,-4.26055e-007,9.82561e-007,-1.46722e-008,0.00024564,149,0
-0.000244564,-1.68668,5.79485e-012,-4.27149e-007,9.89156e-007,-1.4544e-008,0.000247289,150,0
-0.00374785,-1.67633,-7.72733e-011,-4.28481e-007,9.9575e-007,-1.46291e-008,0.000248937,151,0
-0.00261706,-1.6903,-3.3255e-012,-4.30306e-007,1.00234e-006,-1.45071e-008,0.000250586,152,0
0.00326251,-1.72579,-3.74311e-011,-4.32559e-007,1.00894e-006,-1.50085e-008,0.000252235,153,0
-0.000657528,-1.73585,-1.83817e-011,-4.34246e-007,1.01553e-006,-1.47129e-008,0.000253883,154,0
0.004038,-1.75105,-1.01633e-011,-4.35775e-007,1.02213e-006,-1.47374e-008,0.000255532,155,0
-0.00047174,-1.79104,-3.10054e-011,-4.36068e-007,1.02872e-006,-1.53693e-008,0.00025718,156,0
0.00196503,-1.83087,1.58298e-011,-4.37278e-007,1.03532e-006,-1.51875e-008,0.000258829,157,0
-0.00133745,-1.845,5.54025e-011,-4.40336e-007,1.04191e-006,-1.52785e-008,0.000260478,158,0
-0.00616981,-1.86112,-4.09973e-011,-4.43845e-007,1.0485e-006,-1.55719e-008,0.000262126,159,0
-0.00647638,-1.84751,-3.95214e-011,-4.47267e-007,1.0551e-006,-1.54137e-008,0.000263775,160,0
-0.00960279,-1.8337,1.06925e-010,-4.51348e-007,1.06169e-006,-1.57198e-008,0.000265423,161,0
9.6901e-005,-1.83152,-1.30437e-011,-4.55966e-007,1.06829e-006,-1.58126e-008,0.000267072,162,0
-0.003007,-1.84755,-8.15341e-011,-4.61139e-007,1.07488e-006,-1.56366e-008,0.000268721,163,0
0.000735045,-1.85239,-1.51708e-010,-4.65924e-007,1.08148e-006,-1.5588e-008,0.000270369,164,0
0.00971436,-1.85094,-3.24528e-011,-4.69695e-007,1.08807e-006,-1.60287e-008,0.000272018,165,0
0.00514722,-1.84772,-1.04146e-010,-4.72781e-007,1.09467e-006,-1.61233e-008,0.000273666,166,0
0.0103344,-1.87428,-1.15983e-010,-4.76673e-007,1.10126e-006,-1.60003e-008,0.000275315,167,0
0.00731422,-1.91141,-3.8543e-012,-4.79827e-007,1.10785e-006,-1.62313e-008,0.000276964,168,0
0.00565162,-1.9354,1.89909e-011,-4.81468e-007,1.11445e-006,-1.63969e-008,0.000278612,169,0
-0.00104785,-1.94747,3.37345e-012,-4.82482e-007,1.12104e-006,-1.65382e-008,0.000280261,170,0
-0.00404817,-1.94575,7.56361e-011,-4.84389e-007,1.12764e-006,-1.6618e-008,0.000281909,171,0
-0.00302394,-1.944,1.29189e-010,-4.86277e-007,1.13423e-006,-1.66525e-008,0.000283558,172,0
-0.00488134,-1.94526,1.19722e-010,-4.88214e-007,1.14083e-006,-1.66774e-008,0.000285207,173,0
-0.00600261,-1.9473,1.15247e-010,-4.90601e-007,1.14742e-006,-1.70046e-008,0.000286855,174,0
-0.00484863,-1.96515,1.13201e-010,-4.92956e-007,1.15401e-006,-1.68539e-008,0.000288504,175,0
-0.00426631,-1.98507,-2.64555e-011,-4.94755e-007,1.16061e-006,-1.67652e-008,0.000290152,176,0
-0.00426995,-2.01112,7.6105e-011,-4.96975e-007,1.1672e-006,-1.72518e-008,0.000291801,177,0
-0.000433693,-2.04116,7.12858e-011,-5.00035e-007,1.1738e-006,-1.74438e-008,0.000293449,178,0
0.00265933,-2.06894,8.49081e-011,-5.03205e-007,1.18039e-006,-1.70013e-008,0.000295098,179,0
-0.000275789,-2.09139,4.06328e-011,-5.05452e-007,1.18699e-006,-1.74379e-008,0.000296747,180,0
0.000436882,-2.10174,-1.95552e-011,-5.07808e-007,1.19358e-006,-1.7731e-008,0.000298395,181,0
0.00271144,-2.1035,-1.62878e-012,-5.11157e-007,1.20018e-006,-1.77572e-008,0.000300044,182,0
0.00274367,-2.09144,-1.34616e-010,-5.15471e-007,1.20677e-006,-1.76917e-008,0.000301692,183,0
0.00263945,-2.08504,-6.42302e-011,-5.20146e-007,1.21336e-006,-1.77675e-008,0.000303341,184,0
0.00453174,-2.085,4.90751e-012,-5.2426e-007,1.21996e-006,-1.77626e-008,0.00030499,185,0
0.00702763,-2.07997,-6.22328e-011,-5.28137e-007,1.22655e-006,-1.782e-008,0.000306638,186,0
0.00551029,-2.08624,-1.18646e-010,-5.31506e-007,1.23315e-006,-1.81166e-008,0.000308287,187,0
-2.42564e-005,-2.09679,-9.49074e-011,-5.35089e-007,1.23974e-006,-1.8113e-008,0.000309935,188,0
-0.000212454,-2.11694,2.1255e-011,-5.38399e-007,1.24634e-006,-1.83411e-008,0.000311584,189,0
-0.00352646,-2.15027,9.10041e-012,-5.40536e-007,1.25293e-006,-1.83563e-008,0.000313233,190,0
-0.00570107,-2.17509,7.76964e-011,-5.42081e-007,1.25952e-006,-1.85189e-008,0.000314881,191,0
-0.000502016,-2.2057,1.4187e-010,-5.43557e-007,1.26612e-006,-1.8566e-008,0.00031653,192,0
-0.00139066,-2.21657,1.27712e-010,-5.45027e-007,1.27271e-006,-1.89054e-008,0.000318178,193,0
-0.00639061,-2.21854,-2.46758e-011,-5.45985e-007,1.27931e-006,-1.8778e-008,0.000319827,194,0
-0.00105167,-2.22018,3.76056e-011,-5.4765e-007,1.2859e-006,-1.88807e-008,0.000321476,195,0
-0.00505209,-2.22939,-2.04897e-010,-5.49734e-007,1.2925e-006,-1.89433e-008,0.000323124,196,0
-0.0031165,-2.23849,-1.94634e-010,-5.52518e-007,1.29909e-006,-1.92561e-008,0.000324773,197,0
0.00171423,-2.24575,-9.89367e-011,-5.56542e-007,1.30569e-006,-1.8969e-008,0.000326421,198,0
-0.00372318,-2.25445,-6.60883e-011,-5.60575e-007,1.31228e-006,-1.91256e-008,0.00032807,199,0
0.00560956,-2.26846,-8.65764e-011,-5.63871e-007,1.31887e-006,-1.93698e-008,0.000329719,200,0
0.000427703,-2.28762,-1.38501e-010,-5.66718e-007,1.32547e-006,-1.93995e-008,0.000331367,201,0
0.00180502,-2.30899,-1.19685e-010,-5.69664e-007,1.33206e-006,-1.95507e-008,0.000333016,202,0
0.00638471,-2.32138,-3.40269e-011,-5.72878e-007,1.33866e-006,-1.97414e-008,0.000334664,203,0
0.00415084,-2.32315,-6.66039e-011,-5.76493e-007,1.34525e-006,-1.9852e-008,0.000336313,204,0
0.000633353,-2.31706,-1.02301e-010,-5.80169e-007,1.35185e-006,-1.96586e-008,0.000337961,205,0
0.00277894,-2.32563,6.92676e-011,-5.8378e-007,1.35844e-006,-1.98327e-008,0.00033961,206,0
0.000703306,-2.3497,-2.70619e-011,-5.86422e-007,1.36503e-006,-1.98411e-008,0.000341259,207,0
-0.00216431,-2.37769,5.62249e-012,-5.88776e-007,1.37163e-006,-2.02582e-008,0.000342907,208,0
0.00213675,-2.4077,1.15312e-010,-5.91281e-007,1.37822e-006,-2.03445e-008,0.000344556,209,0
0.000850314,-2.41261,6.42183e-011,-5.94256e-007,1.38482e-006,-2.0507e-008,0.000346204,210,0
-0.00438138,-2.40621,1.64457e-010,-5.97533e-007,1.39141e-006,-2.04033e-008,0.000347853,211,0
-0.00680751,-2.3858,4.54407e-011,-6.00413e-007,1.39801e-006,-2.06293e-008,0.000349502,212,0
-0.00297136,-2.37053,1.13585e-010,-6.02881e-007,1.4046e-006,-2.06516e-008,0.00035115,213,0
-0.00404127,-2.38768,1.19401e-010,-6.05783e-007,1.4112e-006,-2.04844e-008,0.000352799,214,0
0.000441965,-2.40341,-1.60672e-010,-6.0814e-007,1.41779e-006,-2.06065e-008,0.000354447,215,0
-0.00160591,-2.41567,-1.00098e-010,-6.1015e-007,1.42438e-006,-2.08259e-008,0.000356096,216,0
0.00305916,-2.44243,-1.3626e-010,-6.12746e-007,1.43098e-006,-2.10663e-008,0.000357745,217,0
0.00478093,-2.48189,-1.06754e-010,-6.156e-007,1.43757e-006,-2.09495e-008,0.000359393,218,0
0.00730546,-2.53211,-5.72432e-011,-6.17006e-007,1.44417e-006,-2.12001e-008,0.000361042,219,0
0.00736739,-2.5764,-1.18067e-010,-6.18623e-007,1.45076e-006,-2.15483e-008,0.00036269,220,0
