# x y z block_id volume
5.000000000000000278e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.047619047619047311e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.095238095238095039e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.142857142857142766e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.190476190476190493e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.238095238095238221e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.285714285714285948e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.333333333333332982e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.380952380952380709e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.428571428571428437e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.476190476190476164e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.523809523809523891e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.571428571428571619e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.619047619047619346e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.666666666666666380e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.714285714285714107e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.761904761904761835e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.809523809523809562e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.857142857142857290e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.904761904761905017e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.952380952380952051e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
5.999999999999999778e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.047619047619047505e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.095238095238095233e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.142857142857142960e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.190476190476190688e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.238095238095238415e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.285714285714286143e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.333333333333333870e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.380952380952381597e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.428571428571427937e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.476190476190475664e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.523809523809523392e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.571428571428571119e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.619047619047618847e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.666666666666666574e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.714285714285714302e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.761904761904762029e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.809523809523809756e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.857142857142857484e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.904761904761905211e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
6.952380952380952939e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.000000000000000666e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.047619047619047006e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.095238095238094733e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.142857142857142461e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.190476190476190188e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.238095238095237915e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.285714285714285643e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.333333333333333370e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.380952380952381098e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.428571428571428825e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.476190476190476553e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.523809523809524280e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.571428571428572007e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.619047619047619735e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.666666666666666075e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.714285714285713802e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.761904761904761529e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.809523809523809257e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.857142857142856984e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.904761904761904712e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
7.952380952380952439e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.000000000000000167e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.047619047619047894e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.095238095238095621e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.142857142857143349e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.190476190476191076e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.238095238095237416e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.285714285714285143e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.333333333333332871e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.380952380952380598e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.428571428571428326e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.476190476190476053e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.523809523809523780e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.571428571428571508e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.619047619047619235e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.666666666666666963e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.714285714285714690e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.761904761904762418e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.809523809523810145e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.857142857142856485e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.904761904761904212e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.952380952380951940e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
8.999999999999999667e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.047619047619047394e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.095238095238095122e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.142857142857142849e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.190476190476190577e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.238095238095238304e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.285714285714286031e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.333333333333333759e-02 5.000000000000004441e-03 0.000000000000000000e+00 3 1.133786848072563371e-07
9.380952380952381486e-02 5.000631907732206415e-03 0.000000000000000000e+00 3 1.133930137807756437e-07
9.428571428571429214e-02 5.004063137546679342e-03 0.000000000000000000e+00 3 1.134708194455029237e-07
9.476190476190475553e-02 5.010477440063716530e-03 0.000000000000000000e+00 3 1.136162684821704306e-07
9.523809523809523281e-02 5.019879195807927692e-03 0.000000000000000000e+00 3 1.138294602224019941e-07
9.571428571428571008e-02 5.032265061009105929e-03 0.000000000000000000e+00 3 1.141103188437438881e-07
9.619047619047618736e-02 5.047638630517874148e-03 0.000000000000000000e+00 3 1.144589258620833185e-07
9.666666666666666463e-02 5.066002688040954077e-03 0.000000000000000000e+00 3 1.148753444000216244e-07
9.714285714285714191e-02 5.087356201845882366e-03 0.000000000000000000e+00 3 1.153595510622648835e-07
9.761904761904761918e-02 5.111705591796956299e-03 0.000000000000000000e+00 3 1.159116914239672705e-07
9.809523809523809645e-02 5.139051290782765437e-03 0.000000000000000000e+00 3 1.165317753011964906e-07
9.857142857142857373e-02 5.169395598357506144e-03 0.000000000000000000e+00 3 1.172198548380386749e-07
9.904761904761905100e-02 5.202746409921713173e-03 0.000000000000000000e+00 3 1.179761090685195743e-07
9.952380952380952828e-02 5.239102611527232320e-03 0.000000000000000000e+00 3 1.188005127330438022e-07
1.000000000000000056e-01 5.278472064302069076e-03 0.000000000000000000e+00 3 1.196932440884822762e-07
1.004761904761904828e-01 5.320858073959616567e-03 0.000000000000000000e+00 3 1.206543780943223706e-07
1.009523809523809462e-01 5.366264635859916733e-03 0.000000000000000000e+00 3 1.216840053482974179e-07
1.014285714285714235e-01 5.414700629019027558e-03 0.000000000000000000e+00 3 1.227823271886400497e-07
1.019047619047619008e-01 5.466166878120013069e-03 0.000000000000000000e+00 3 1.239493623156465465e-07
1.023809523809523780e-01 5.520675571524234250e-03 0.000000000000000000e+00 3 1.251853871093930544e-07
1.028571428571428553e-01 5.578227488245031916e-03 0.000000000000000000e+00 3 1.264904192345812229e-07
1.033333333333333326e-01 5.638834265623879349e-03 0.000000000000000000e+00 3 1.278647225765051934e-07
1.038095238095238099e-01 5.702499508778349942e-03 0.000000000000000000e+00 3 1.293083788838628169e-07
1.042857142857142871e-01 5.769234242738492321e-03 0.000000000000000000e+00 3 1.308216381573354324e-07
1.047619047619047644e-01 5.839043558273116462e-03 0.000000000000000000e+00 3 1.324046158338574885e-07
1.052380952380952417e-01 5.911939311871905640e-03 0.000000000000000000e+00 3 1.340575807680704251e-07
1.057142857142857190e-01 5.987926591632226035e-03 0.000000000000000000e+00 3 1.357806483363316473e-07
1.061904761904761962e-01 6.067019682705098935e-03 0.000000000000000000e+00 3 1.375741424649682251e-07
1.066666666666666596e-01 6.149222958030917813e-03 0.000000000000000000e+00 3 1.394381623136262436e-07
1.071428571428571369e-01 6.234552101937454981e-03 0.000000000000000000e+00 3 1.413730635359967001e-07
1.076190476190476142e-01 6.323013691171369861e-03 0.000000000000000000e+00 3 1.433789952646569115e-07
1.080952380952380915e-01 6.414620003394317163e-03 0.000000000000000000e+00 3 1.454562359046330218e-07
1.085714285714285687e-01 6.509384709015885069e-03 0.000000000000000000e+00 3 1.476050954425370793e-07
1.090476190476190460e-01 6.607316367893903072e-03 0.000000000000000000e+00 3 1.498257679794535614e-07
1.095238095238095233e-01 6.708429833277698706e-03 0.000000000000000000e+00 3 1.521185903237573094e-07
1.100000000000000006e-01 6.812738765948336481e-03 0.000000000000000000e+00 3 1.544838722437264326e-07
1.104761904761904778e-01 6.920254230488802338e-03 0.000000000000000000e+00 3 1.569218646369343030e-07
1.109523809523809551e-01 7.030990475026387999e-03 0.000000000000000000e+00 3 1.594328905901674998e-07
1.114285714285714324e-01 7.144965332543548771e-03 0.000000000000000000e+00 3 1.620173544794455574e-07
1.119047619047619097e-01 7.262191030981218764e-03 0.000000000000000000e+00 3 1.646755335823405627e-07
1.123809523809523869e-01 7.382682915460673199e-03 0.000000000000000000e+00 3 1.674077758607862381e-07
1.128571428571428503e-01 7.506457254418462226e-03 0.000000000000000000e+00 3 1.702144502135705524e-07
1.133333333333333276e-01 7.633530845824436015e-03 0.000000000000000000e+00 3 1.730959375470393546e-07
1.138095238095238049e-01 7.763921305063062502e-03 0.000000000000000000e+00 3 1.760526373030173035e-07
1.142857142857142821e-01 7.897647234430021229e-03 0.000000000000000000e+00 3 1.790849713022680409e-07
1.147619047619047594e-01 8.034725670659893446e-03 0.000000000000000000e+00 3 1.821933258653036961e-07
1.152380952380952367e-01 8.175175612726055460e-03 0.000000000000000000e+00 3 1.853781318078470651e-07
1.157142857142857140e-01 8.319016639153194170e-03 0.000000000000000000e+00 3 1.886398330873739930e-07
1.161904761904761912e-01 8.466268919255217837e-03 0.000000000000000000e+00 3 1.919788870579414361e-07
1.166666666666666685e-01 8.616953224791352312e-03 0.000000000000000000e+00 3 1.953957647344977669e-07
1.171428571428571458e-01 8.771090942054277084e-03 0.000000000000000000e+00 3 1.988909510669903915e-07
1.176190476190476231e-01 8.928705973571007121e-03 0.000000000000000000e+00 3 2.024649880628346142e-07
1.180952380952381003e-01 9.089819637683110159e-03 0.000000000000000000e+00 3 2.061183591311362629e-07
1.185714285714285776e-01 9.254455225144659833e-03 0.000000000000000000e+00 3 2.098515924069083754e-07
1.190476190476190410e-01 9.422636728339142329e-03 0.000000000000000000e+00 3 2.136652319351279393e-07
1.195238095238095183e-01 9.594388822172714160e-03 0.000000000000000000e+00 3 2.175598372374765013e-07
1.199999999999999956e-01 9.769741112999127605e-03 0.000000000000000000e+00 3 2.215360796598441465e-07
1.204761904761904728e-01 9.948716500007321814e-03 0.000000000000000000e+00 3 2.255944784582159080e-07
1.209523809523809501e-01 9.988854086032811219e-03 0.000000000000000000e+00 4 2.265046278011975320e-07
1.214285714285714274e-01 9.989132733881991161e-03 0.000000000000000000e+00 4 2.265109463465304152e-07
1.219047619047619047e-01 9.989411381731171102e-03 0.000000000000000000e+00 4 2.265172648918632984e-07
1.223809523809523819e-01 9.989690029580351044e-03 0.000000000000000000e+00 4 2.265235834371961551e-07
1.228571428571428592e-01 9.989968677429529251e-03 0.000000000000000000e+00 4 2.265299019825290118e-07
1.233333333333333365e-01 9.990247325278709192e-03 0.000000000000000000e+00 4 2.265362205278618950e-07
1.238095238095238138e-01 9.990525973127889134e-03 0.000000000000000000e+00 4 2.265425390731947517e-07
1.242857142857142910e-01 9.990804620977069075e-03 0.000000000000000000e+00 4 2.265488576185276084e-07
1.247619047619047683e-01 9.991083268826249017e-03 0.000000000000000000e+00 4 2.265551761638604916e-07
1.252380952380952317e-01 9.991361916675428959e-03 0.000000000000000000e+00 4 2.265614947091933748e-07
1.257142857142857229e-01 9.991640564524608900e-03 0.000000000000000000e+00 4 2.265678132545262580e-07
1.261904761904761862e-01 9.991919212373788842e-03 0.000000000000000000e+00 4 2.265741317998591412e-07
1.266666666666666774e-01 9.992197860222967049e-03 0.000000000000000000e+00 4 2.265804503451919715e-07
1.271428571428571408e-01 9.992476508072146990e-03 0.000000000000000000e+00 4 2.265867688905248546e-07
1.276190476190476319e-01 9.992755155921326932e-03 0.000000000000000000e+00 4 2.265930874358577378e-07
1.280952380952380953e-01 9.993033803770506873e-03 0.000000000000000000e+00 5 2.265994059811906210e-07
1.285714285714285587e-01 9.993312451619686815e-03 0.000000000000000000e+00 5 2.266057245265235042e-07
1.290476190476190499e-01 9.993591099468866756e-03 0.000000000000000000e+00 5 2.266120430718563874e-07
1.295238095238095133e-01 9.993869747318046698e-03 0.000000000000000000e+00 5 2.266183616171892441e-07
0.000000000000000000e+00 -1.000000000000000021e-02 0.000000000000000000e+00 1 2.267573696145124625e-07
4.761904761904761901e-04 -9.999425512906386787e-03 0.000000000000000000e+00 1 2.267443426962899398e-07
9.523809523809523801e-04 -9.998851025812773366e-03 0.000000000000000000e+00 1 2.267313157780673907e-07
1.428571428571428570e-03 -9.998276538719159945e-03 0.000000000000000000e+00 1 2.267182888598448944e-07
1.904761904761904760e-03 -9.997702051625546524e-03 0.000000000000000000e+00 1 2.267052619416223717e-07
2.380952380952381167e-03 -9.997127564531933103e-03 0.000000000000000000e+00 2 2.266922350233998226e-07
