Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
-2.14567e-007,-0.135348,-4.56703e-013,-3.52214e-009,1.29134e-008,-5.00977e-010,3.22836e-006,1,0
-4.04126e-006,-0.11536,-6.2984e-013,-8.85472e-009,2.58268e-008,-6.86719e-010,6.45671e-006,2,0
-0.000426121,-0.0938519,-4.03589e-012,-1.47224e-008,3.87403e-008,-6.88216e-010,9.68507e-006,3,0
0.00414512,-0.0717243,-2.37782e-012,-2.10639e-008,5.16537e-008,-8.16728e-010,1.29134e-005,4,0
0.00423448,-0.0667215,-3.15583e-012,-2.97731e-008,6.45671e-008,-1.18445e-009,1.61418e-005,5,0
-0.000762155,-0.0947636,-3.35438e-012,-3.74151e-008,7.74805e-008,-1.51629e-009,1.93701e-005,6,0
-0.00321685,-0.121481,1.571e-012,-4.15623e-008,9.0394e-008,-1.60837e-009,2.25985e-005,7,0
-0.0032084,-0.148554,-8.4811e-013,-4.46946e-008,1.03307e-007,-2.07172e-009,2.58268e-005,8,0
5.01778e-005,-0.185974,2.41839e-012,-4.82824e-008,1.16221e-007,-2.12455e-009,2.90552e-005,9,0
-0.00105295,-0.226079,-3.74037e-013,-5.32531e-008,1.29134e-007,-2.55749e-009,3.22836e-005,10,0
-0.000861093,-0.259268,8.01511e-012,-5.91037e-008,1.42048e-007,-2.68346e-009,3.55119e-005,11,0
-0.000109138,-0.272004,3.23183e-012,-6.50745e-008,1.54961e-007,-3.01062e-009,3.87403e-005,12,0
0.000669973,-0.284022,9.83415e-012,-7.05248e-008,1.67875e-007,-3.1939e-009,4.19686e-005,13,0
0.00201998,-0.293692,3.81269e-012,-7.6773e-008,1.80788e-007,-3.39663e-009,4.5197e-005,14,0
0.00219219,-0.307502,-6.00436e-012,-8.39852e-008,1.93701e-007,-3.72184e-009,4.84253e-005,15,0
