Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
3.52355e-007,-0.149122,1.35525e-020,-9.23843e-010,5.17629e-009,-3.59195e-010,1.29407e-006,1,0
-3.19842e-007,-0.145125,6.09864e-020,-2.3677e-009,1.03526e-008,-6.39198e-010,2.58814e-006,2,0
-9.28855e-007,-0.138026,6.77626e-021,-4.23175e-009,1.55289e-008,-6.48889e-010,3.88222e-006,3,0
-2.86808e-006,-0.129838,-2.03288e-020,-6.34086e-009,2.07051e-008,-5.94402e-010,5.17629e-006,4,0
-3.02851e-005,-0.121389,-2.19109e-013,-8.48539e-009,2.58814e-008,-6.11396e-010,6.47036e-006,5,0
-7.61563e-005,-0.11269,5.84894e-013,-1.07462e-008,3.10577e-008,-6.70558e-010,7.76443e-006,6,0
-0.00030505,-0.103678,-8.43884e-013,-1.31249e-008,3.6234e-008,-6.78207e-010,9.0585e-006,7,0
-0.00018875,-0.094492,1.32734e-013,-1.55645e-008,4.14103e-008,-6.88608e-010,1.03526e-005,8,0
0.00262861,-0.0859573,-3.35e-012,-1.80052e-008,4.65866e-008,-7.49286e-010,1.16466e-005,9,0
0.00471196,-0.0762622,-2.61751e-013,-2.06188e-008,5.17629e-008,-8.41317e-010,1.29407e-005,10,0
0.00511498,-0.0632875,3.55029e-012,-2.35244e-008,5.69392e-008,-1.00914e-009,1.42348e-005,11,0
0.0060464,-0.0598463,-1.22692e-012,-2.7112e-008,6.21154e-008,-1.29459e-009,1.55289e-005,12,0
0.00410704,-0.0769216,-4.87554e-012,-3.09904e-008,6.72917e-008,-1.27048e-009,1.68229e-005,13,0
0.0014945,-0.0846186,-1.53705e-012,-3.42402e-008,7.2468e-008,-1.11329e-009,1.8117e-005,14,0
-0.000342931,-0.100168,-1.69237e-012,-3.65965e-008,7.76443e-008,-1.47056e-009,1.94111e-005,15,0
-0.00279574,-0.110234,1.09735e-012,-3.85062e-008,8.28206e-008,-1.57251e-009,2.07051e-005,16,0
-0.00436871,-0.12229,3.85034e-012,-4.00575e-008,8.79969e-008,-1.68036e-009,2.19992e-005,17,0
-0.00393341,-0.133374,-4.64562e-013,-4.14502e-008,9.31732e-008,-1.67992e-009,2.32933e-005,18,0
-0.00263528,-0.143888,7.55385e-013,-4.25006e-008,9.83495e-008,-1.73201e-009,2.45874e-005,19,0
-0.0030749,-0.156281,-9.38711e-013,-4.38272e-008,1.03526e-007,-2.07844e-009,2.58814e-005,20,0
-0.00262219,-0.173084,5.04612e-012,-4.51648e-008,1.08702e-007,-2.14615e-009,2.71755e-005,21,0
-0.00115019,-0.190311,6.08504e-012,-4.66666e-008,1.13878e-007,-2.07482e-009,2.84696e-005,22,0
0.000271356,-0.204243,-4.64935e-012,-4.82034e-008,1.19055e-007,-2.22405e-009,2.97637e-005,23,0
0.000593025,-0.219156,-2.69138e-012,-4.99537e-008,1.24231e-007,-2.40494e-009,3.10577e-005,24,0
-0.000929899,-0.237814,3.52586e-012,-5.21159e-008,1.29407e-007,-2.53913e-009,3.23518e-005,25,0
-0.00112011,-0.253828,5.57874e-012,-5.42804e-008,1.34583e-007,-2.54343e-009,3.36459e-005,26,0
-0.000513762,-0.268967,6.46974e-012,-5.65625e-008,1.3976e-007,-2.6331e-009,3.49399e-005,27,0
-0.00119326,-0.276598,4.17257e-012,-5.90196e-008,1.44936e-007,-2.72397e-009,3.6234e-005,28,0
-0.00138353,-0.280546,-2.75474e-012,-6.15599e-008,1.50112e-007,-2.91518e-009,3.75281e-005,29,0
-0.000574015,-0.286069,-3.58168e-013,-6.36399e-008,1.55289e-007,-3.03935e-009,3.88222e-005,30,0
0.000180569,-0.291651,1.28714e-013,-6.5927e-008,1.60465e-007,-3.06074e-009,4.01162e-005,31,0
0.000350655,-0.29599,-1.65589e-011,-6.81086e-008,1.65641e-007,-3.07614e-009,4.14103e-005,32,0
0.0013101,-0.301459,-3.48325e-012,-7.02948e-008,1.70817e-007,-3.18221e-009,4.27044e-005,33,0
0.00192538,-0.306542,1.01158e-011,-7.268e-008,1.75994e-007,-3.29233e-009,4.39984e-005,34,0
0.00211859,-0.309989,4.55118e-012,-7.52221e-008,1.8117e-007,-3.37362e-009,4.52925e-005,35,0
0.00258924,-0.314202,2.19666e-013,-7.79547e-008,1.86346e-007,-3.46598e-009,4.65866e-005,36,0
0.00260915,-0.320325,8.6909e-013,-8.07216e-008,1.91523e-007,-3.60453e-009,4.78807e-005,37,0
0.0022465,-0.327086,2.1124e-012,-8.36872e-008,1.96699e-007,-3.7377e-009,4.91747e-005,38,0
0.00160578,-0.335066,9.4931e-012,-8.6684e-008,2.01875e-007,-3.82593e-009,5.04688e-005,39,0
0.000381522,-0.342517,-5.12228e-012,-8.9437e-008,2.07051e-007,-3.88162e-009,5.17629e-005,40,0
-0.000184606,-0.350539,-1.06451e-012,-9.15116e-008,2.12228e-007,-3.98106e-009,5.30569e-005,41,0
-0.000341569,-0.359944,-1.35739e-011,-9.30353e-008,2.17404e-007,-4.11591e-009,5.4351e-005,42,0
-0.000638551,-0.367764,1.10383e-012,-9.46958e-008,2.2258e-007,-4.23662e-009,5.56451e-005,43,0
-0.00076977,-0.37653,-7.22405e-012,-9.64648e-008,2.27757e-007,-4.27123e-009,5.69392e-005,44,0
-0.000909685,-0.387268,-6.14675e-012,-9.8349e-008,2.32933e-007,-4.33611e-009,5.82332e-005,45,0
-0.00109662,-0.397362,-1.5461e-011,-9.99605e-008,2.38109e-007,-4.43884e-009,5.95273e-005,46,0
-0.000541884,-0.406744,1.06212e-011,-1.01634e-007,2.43286e-007,-4.59372e-009,6.08214e-005,47,0
0.000183357,-0.418332,-8.27087e-012,-1.03369e-007,2.48462e-007,-4.72264e-009,6.21154e-005,48,0
1.01285e-005,-0.430661,-9.85993e-012,-1.05337e-007,2.53638e-007,-4.82434e-009,6.34095e-005,49,0
-0.000640567,-0.444284,-1.31496e-011,-1.0742e-007,2.58814e-007,-4.92463e-009,6.47036e-005,50,0
-0.000907336,-0.458675,-7.56575e-012,-1.09419e-007,2.63991e-007,-4.9952e-009,6.59977e-005,51,0
-0.00144378,-0.471942,-4.45849e-012,-1.11294e-007,2.69167e-007,-5.07109e-009,6.72917e-005,52,0
-0.00149911,-0.482249,-1.47011e-011,-1.13261e-007,2.74343e-007,-5.19986e-009,6.85858e-005,53,0
-0.00128708,-0.490463,-1.09999e-011,-1.15504e-007,2.7952e-007,-5.28928e-009,6.98799e-005,54,0
-0.00119145,-0.496748,-1.47762e-011,-1.17901e-007,2.84696e-007,-5.35353e-009,7.1174e-005,55,0
-0.00112745,-0.504073,-1.13312e-011,-1.20021e-007,2.89872e-007,-5.48919e-009,7.2468e-005,56,0
-0.000705827,-0.512295,-6.93814e-012,-1.22049e-007,2.95048e-007,-5.59126e-009,7.37621e-005,57,0
