Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2
-0.000473937,-6.52202e-005,-0.000240046,0.00858993,1.21253e-005,-9.19316e-008
-0.000474059,-6.52481e-005,-0.000240083,0.00859266,1.20346e-005,-6.95634e-008
-0.000474181,-6.52749e-005,-0.000240119,0.00859576,1.19139e-005,-5.08803e-008
-0.000474304,-6.53018e-005,-0.000240156,0.00859911,1.1777e-005,-3.57769e-008
-0.000474426,-6.53297e-005,-0.000240192,0.00860259,1.16391e-005,-2.40731e-008
-0.000474549,-6.53597e-005,-0.000240229,0.00860611,1.15153e-005,-1.55268e-008
-0.000474671,-6.53925e-005,-0.000240265,0.00860961,1.14198e-005,-9.85016e-009
-0.000474793,-6.54287e-005,-0.000240301,0.00861303,1.13644e-005,-6.73014e-009
-0.000474916,-6.54682e-005,-0.000240337,0.00861634,1.13581e-005,-5.85091e-009
-0.000475038,-6.55109e-005,-0.000240374,0.00861951,1.14064e-005,-6.91886e-009
-0.000475161,-6.5556e-005,-0.00024041,0.00862252,1.15107e-005,-9.68765e-009
-0.000475283,-6.56026e-005,-0.000240447,0.00862531,1.16688e-005,-1.39818e-008
-0.000475405,-6.56496e-005,-0.000240484,0.00862785,1.18747e-005,-1.97165e-008
-0.000475528,-6.56961e-005,-0.000240522,0.00863008,1.21193e-005,-2.69118e-008
-0.00047565,-6.57411e-005,-0.00024056,0.00863189,1.2391e-005,-3.56989e-008
-0.000475773,-6.57839e-005,-0.000240599,0.00863322,1.26767e-005,-4.63172e-008
-0.000475895,-6.58242e-005,-0.000240638,0.00863395,1.29624e-005,-5.91014e-008
-0.000476017,-6.5862e-005,-0.000240678,0.00863399,1.32345e-005,-7.44587e-008
-0.00047614,-6.58977e-005,-0.000240719,0.00863327,1.34805e-005,-9.28374e-008
-0.000476262,-6.59319e-005,-0.000240762,0.00863175,1.36899e-005,-1.14688e-007
-0.000476385,-6.59656e-005,-0.000240805,0.0086294,1.38545e-005,-1.40423e-007
-0.000476507,-6.59997e-005,-0.00024085,0.00862627,1.39697e-005,-1.70372e-007
-0.000476629,-6.60352e-005,-0.000240897,0.00862244,1.40339e-005,-2.04743e-007
-0.000476752,-6.60727e-005,-0.000240946,0.00861805,1.40492e-005,-2.43594e-007
-0.000476874,-6.61127e-005,-0.000240996,0.00861327,1.40211e-005,-2.86808e-007
-0.000476997,-6.61556e-005,-0.000241049,0.00860831,1.39582e-005,-3.34089e-007
-0.000477119,-6.6201e-005,-0.000241104,0.00860342,1.38717e-005,-3.84964e-007
-0.000477241,-6.62487e-005,-0.000241162,0.00859883,1.37749e-005,-4.38808e-007
-0.000477364,-6.62981e-005,-0.000241222,0.00859477,1.36825e-005,-4.94875e-007
-0.000477486,-6.63483e-005,-0.000241286,0.00859146,1.36097e-005,-5.52344e-007
-0.000477609,-6.63987e-005,-0.000241352,0.00858906,1.35713e-005,-6.10371e-007
-0.000477731,-6.64487e-005,-0.000241421,0.00858771,1.35811e-005,-6.6814e-007
-0.000477853,-6.64979e-005,-0.000241494,0.00858747,1.36512e-005,-7.24917e-007
-0.000477976,-6.65462e-005,-0.000241571,0.00858839,1.37908e-005,-7.80098e-007
-0.000478098,-6.65937e-005,-0.00024165,0.00859042,1.40062e-005,-8.33235e-007
-0.000478221,-6.6641e-005,-0.000241734,0.0085935,1.42999e-005,-8.84068e-007
-0.000478343,-6.66886e-005,-0.000241821,0.00859754,1.46707e-005,-9.32523e-007
-0.000478465,-6.67373e-005,-0.000241912,0.0086024,1.51135e-005,-9.78704e-007
-0.000478588,-6.67877e-005,-0.000242007,0.00860796,1.56191e-005,-1.02287e-006
-0.00047871,-6.68406e-005,-0.000242105,0.00861407,1.61752e-005,-1.06541e-006
-0.000478833,-6.68963e-005,-0.000242208,0.00862062,1.67664e-005,-1.10676e-006
-0.000478955,-6.69547e-005,-0.000242314,0.00862747,1.73749e-005,-1.14742e-006
-0.000479077,-6.70156e-005,-0.000242424,0.00863454,1.79818e-005,-1.18785e-006
-0.0004792,-6.70785e-005,-0.000242538,0.00864173,1.85674e-005,-1.22843e-006
-0.000479322,-6.71422e-005,-0.000242656,0.00864897,1.91126e-005,-1.26947e-006
-0.000479445,-6.7206e-005,-0.000242777,0.0086562,1.95999e-005,-1.31111e-006
-0.000479567,-6.72686e-005,-0.000242902,0.00866336,2.00138e-005,-1.35339e-006
-0.000479689,-6.7329e-005,-0.00024303,0.00867041,2.03422e-005,-1.39618e-006
-0.000479812,-6.73866e-005,-0.000243161,0.00867728,2.05765e-005,-1.43921e-006
-0.000479934,-6.74409e-005,-0.000243295,0.00868393,2.07123e-005,-1.48211e-006
-0.000480057,-6.7492e-005,-0.000243431,0.0086903,2.07496e-005,-1.52441e-006
-0.000480179,-6.75403e-005,-0.00024357,0.00869635,2.06922e-005,-1.56561e-006
-0.000480301,-6.75867e-005,-0.000243711,0.00870203,2.05481e-005,-1.60517e-006
-0.000480424,-6.76324e-005,-0.000243854,0.00870731,2.03285e-005,-1.64258e-006
-0.000480546,-6.76787e-005,-0.000243998,0.00871218,2.00473e-005,-1.67736e-006
-0.000480669,-6.7727e-005,-0.000244143,0.00871665,1.972e-005,-1.70913e-006
-0.000480791,-6.77787e-005,-0.00024429,0.00872074,1.93631e-005,-1.73758e-006
-0.000480913,-6.78346e-005,-0.000244436,0.00872451,1.8993e-005,-1.7625e-006
-0.000481036,-6.78955e-005,-0.000244583,0.00872803,1.8625e-005,-1.7838e-006
-0.000481158,-6.79614e-005,-0.00024473,0.00873138,1.82727e-005,-1.80149e-006
-0.000481281,-6.8032e-005,-0.000244876,0.00873465,1.79475e-005,-1.81567e-006
-0.000481403,-6.81063e-005,-0.000245021,0.00873795,1.76577e-005,-1.82651e-006
-0.000481525,-6.81832e-005,-0.000245164,0.00874134,1.74087e-005,-1.83428e-006
-0.000481648,-6.82611e-005,-0.000245306,0.00874492,1.72025e-005,-1.83924e-006
-0.00048177,-6.83384e-005,-0.000245447,0.00874873,1.70387e-005,-1.84173e-006
-0.000481893,-6.84136e-005,-0.000245585,0.0087528,1.69139e-005,-1.84207e-006
-0.000482015,-6.84852e-005,-0.00024572,0.00875713,1.68228e-005,-1.84055e-006
-0.000482137,-6.85522e-005,-0.000245853,0.00876173,1.67588e-005,-1.83746e-006
-0.00048226,-6.8614e-005,-0.000245984,0.00876654,1.67144e-005,-1.83302e-006
-0.000482382,-6.86703e-005,-0.000246111,0.00877153,1.66822e-005,-1.82738e-006
-0.000482505,-6.87215e-005,-0.000246236,0.00877666,1.66552e-005,-1.82062e-006
-0.000482627,-6.87681e-005,-0.000246357,0.00878186,1.66277e-005,-1.81275e-006
-0.000482749,-6.8811e-005,-0.000246476,0.00878712,1.65956e-005,-1.80366e-006
-0.000482872,-6.88512e-005,-0.000246592,0.00879241,1.65565e-005,-1.79319e-006
-0.000482994,-6.88898e-005,-0.000246705,0.00879771,1.65105e-005,-1.78107e-006
-0.000483117,-6.89277e-005,-0.000246815,0.00880305,1.64594e-005,-1.767e-006
-0.000483239,-6.89657e-005,-0.000246923,0.00880844,1.64071e-005,-1.7506e-006
-0.000483361,-6.90044e-005,-0.000247028,0.00881391,1.6359e-005,-1.73151e-006
-0.000483484,-6.9044e-005,-0.000247132,0.00881951,1.6322e-005,-1.70934e-006
-0.000483606,-6.90845e-005,-0.000247233,0.00882526,1.63033e-005,-1.68378e-006
-0.000483729,-6.91257e-005,-0.000247333,0.00883118,1.63107e-005,-1.65457e-006
-0.000483851,-6.91674e-005,-0.000247431,0.0088373,1.63515e-005,-1.62153e-006
-0.000483973,-6.92093e-005,-0.000247528,0.0088436,1.64321e-005,-1.58463e-006
-0.000484096,-6.92511e-005,-0.000247625,0.00885005,1.65575e-005,-1.54395e-006
-0.000484218,-6.92926e-005,-0.00024772,0.00885662,1.6731e-005,-1.49973e-006
-0.000484341,-6.93341e-005,-0.000247816,0.00886326,1.69538e-005,-1.45232e-006
-0.000484463,-6.93756e-005,-0.000247911,0.00886991,1.72249e-005,-1.40221e-006
-0.000484585,-6.94176e-005,-0.000248007,0.00887652,1.75409e-005,-1.34996e-006
-0.000484708,-6.94606e-005,-0.000248103,0.00888303,1.78965e-005,-1.2962e-006
-0.00048483,-6.95052e-005,-0.0002482,0.00888941,1.82842e-005,-1.24159e-006
-0.000484953,-6.95519e-005,-0.000248298,0.00889562,1.86953e-005,-1.18676e-006
-0.000485075,-6.9601e-005,-0.000248398,0.00890166,1.91196e-005,-1.13227e-006
-0.000485197,-6.96527e-005,-0.000248499,0.00890752,1.95468e-005,-1.07861e-006
-0.00048532,-6.97071e-005,-0.000248603,0.00891322,1.99663e-005,-1.02614e-006
-0.000485442,-6.97638e-005,-0.000248708,0.00891877,2.03683e-005,-9.75075e-007
-0.000485565,-6.98226e-005,-0.000248816,0.00892418,2.07439e-005,-9.25515e-007
-0.000485687,-6.98827e-005,-0.000248926,0.00892945,2.10859e-005,-8.77411e-007
-0.000485809,-6.99436e-005,-0.000249039,0.00893457,2.13889e-005,-8.30603e-007
-0.000485932,-7.00047e-005,-0.000249155,0.0089395,2.16497e-005,-7.84849e-007
-0.000486054,-7.00656e-005,-0.000249275,0.00894419,2.18673e-005,-7.39851e-007
-0.000486177,-7.01262e-005,-0.000249397,0.00894857,2.20428e-005,-6.95297e-007
-0.000486299,-7.01865e-005,-0.000249523,0.00895254,2.21789e-005,-6.50893e-007
-0.000486421,-7.02469e-005,-0.000249652,0.00895601,2.22803e-005,-6.06396e-007
-0.000486544,-7.0308e-005,-0.000249784,0.00895889,2.23524e-005,-5.61639e-007
-0.000486666,-7.03709e-005,-0.00024992,0.00896109,2.24014e-005,-5.16548e-007
-0.000486789,-7.04363e-005,-0.00025006,0.00896255,2.24335e-005,-4.71145e-007
-0.000486911,-7.05053e-005,-0.000250204,0.00896323,2.24547e-005,-4.25548e-007
-0.000487033,-7.05788e-005,-0.000250351,0.00896313,2.24701e-005,-3.79957e-007
-0.000487156,-7.06575e-005,-0.000250501,0.00896227,2.24836e-005,-3.34639e-007
-0.000487278,-7.07415e-005,-0.000250655,0.00896073,2.24978e-005,-2.89899e-007
-0.000487401,-7.08309e-005,-0.000250813,0.0089586,2.25141e-005,-2.46061e-007
-0.000487523,-7.09253e-005,-0.000250974,0.008956,2.25326e-005,-2.03442e-007
-0.000487645,-7.10237e-005,-0.000251138,0.00895309,2.25521e-005,-1.62333e-007
-0.000487768,-7.1125e-005,-0.000251305,0.00894999,2.25709e-005,-1.22984e-007
-0.00048789,-7.1228e-005,-0.000251474,0.00894686,2.25866e-005,-8.5594e-008
-0.000488013,-7.13311e-005,-0.000251647,0.00894381,2.25971e-005,-5.03109e-008
-0.000488135,-7.14331e-005,-0.000251821,0.00894095,2.26005e-005,-1.72322e-008
-0.000488257,-7.15327e-005,-0.000251998,0.00893835,2.25956e-005,1.35872e-008
-0.00048838,-7.1629e-005,-0.000252177,0.00893607,2.25821e-005,4.21251e-008
-0.000488502,-7.17212e-005,-0.000252357,0.00893413,2.2561e-005,6.83813e-008
-0.000488625,-7.18091e-005,-0.000252538,0.00893254,2.25339e-005,9.23682e-008
-0.000488747,-7.18927e-005,-0.00025272,0.00893127,2.25036e-005,1.14102e-007
-0.000488869,-7.19722e-005,-0.000252903,0.0089303,2.24735e-005,1.33601e-007
-0.000488992,-7.20481e-005,-0.000253087,0.00892961,2.24471e-005,1.50878e-007
-0.000489114,-7.21209e-005,-0.00025327,0.00892916,2.24277e-005,1.65948e-007
-0.000489237,-7.21913e-005,-0.000253453,0.00892894,2.24181e-005,1.7883e-007
-0.000489359,-7.22597e-005,-0.000253636,0.00892895,2.24202e-005,1.8955e-007
-0.000489481,-7.23265e-005,-0.000253819,0.00892916,2.24342e-005,1.98147e-007
-0.000489604,-7.23919e-005,-0.000254,0.0089296,2.24589e-005,2.04675e-007
-0.000489726,-7.24559e-005,-0.000254181,0.00893028,2.24916e-005,2.09207e-007
-0.000489849,-7.25183e-005,-0.00025436,0.00893118,2.25276e-005,2.1183e-007
-0.000489971,-7.2579e-005,-0.000254538,0.00893233,2.25611e-005,2.12641e-007
-0.000490093,-7.26378e-005,-0.000254714,0.00893369,2.25852e-005,2.11742e-007
-0.000490216,-7.26943e-005,-0.000254889,0.00893525,2.25925e-005,2.0923e-007
-0.000490338,-7.27487e-005,-0.000255062,0.00893697,2.25758e-005,2.05189e-007
-0.000490461,-7.28008e-005,-0.000255233,0.00893877,2.25284e-005,1.99684e-007
-0.000490583,-7.2851e-005,-0.000255402,0.00894059,2.24451e-005,1.92753e-007
-0.000490705,-7.28996e-005,-0.000255569,0.00894236,2.23224e-005,1.8441e-007
-0.000490828,-7.2947e-005,-0.000255734,0.00894397,2.21594e-005,1.74641e-007
-0.00049095,-7.29939e-005,-0.000255896,0.00894537,2.19573e-005,1.63414e-007
-0.000491073,-7.30406e-005,-0.000256057,0.00894646,2.17206e-005,1.50687e-007
-0.000491195,-7.30875e-005,-0.000256215,0.0089472,2.14558e-005,1.36417e-007
-0.000491317,-7.31349e-005,-0.000256371,0.00894754,2.1172e-005,1.20574e-007
-0.00049144,-7.31828e-005,-0.000256525,0.00894745,2.088e-005,1.03155e-007
-0.000491562,-7.32309e-005,-0.000256676,0.00894692,2.05919e-005,8.41871e-008
-0.000491685,-7.32788e-005,-0.000256824,0.00894596,2.03198e-005,6.37411e-008
-0.000491807,-7.3326e-005,-0.000256971,0.00894458,2.00758e-005,4.19305e-008
-0.000491929,-7.33717e-005,-0.000257114,0.0089428,1.98703e-005,1.89122e-008
-0.000492052,-7.34153e-005,-0.000257255,0.00894065,1.9712e-005,-5.11962e-009
-0.000492174,-7.34562e-005,-0.000257393,0.00893814,1.96067e-005,-2.99412e-008
-0.000492297,-7.34939e-005,-0.000257528,0.00893531,1.95571e-005,-5.53099e-008
-0.000492419,-7.35283e-005,-0.00025766,0.00893218,1.95623e-005,-8.09758e-008
-0.000492541,-7.35593e-005,-0.00025779,0.00892875,1.96179e-005,-1.06692e-007
-0.000492664,-7.35872e-005,-0.000257916,0.00892505,1.97163e-005,-1.32226e-007
-0.000492786,-7.36125e-005,-0.000258039,0.00892112,1.9847e-005,-1.57362e-007
-0.000492909,-7.36358e-005,-0.000258158,0.00891697,1.99973e-005,-1.81912e-007
-0.000493031,-7.36576e-005,-0.000258275,0.00891267,2.0153e-005,-2.0571e-007
-0.000493153,-7.36785e-005,-0.000258388,0.00890828,2.02999e-005,-2.28615e-007
-0.000493276,-7.36989e-005,-0.000258499,0.00890386,2.04241e-005,-2.50507e-007
-0.000493398,-7.37188e-005,-0.000258605,0.00889952,2.05136e-005,-2.71288e-007
-0.000493521,-7.3738e-005,-0.000258709,0.00889534,2.05591e-005,-2.90872e-007
-0.000493643,-7.3756e-005,-0.00025881,0.00889144,2.05545e-005,-3.09193e-007
-0.000493765,-7.37723e-005,-0.000258907,0.00888791,2.04977e-005,-3.26203e-007
-0.000493888,-7.37859e-005,-0.000259001,0.00888485,2.03908e-005,-3.41876e-007
-0.00049401,-7.37959e-005,-0.000259092,0.00888232,2.024e-005,-3.56216e-007
-0.000494133,-7.38016e-005,-0.000259179,0.00888038,2.00553e-005,-3.69262e-007
-0.000494255,-7.38024e-005,-0.000259264,0.00887905,1.98501e-005,-3.81097e-007
-0.000494377,-7.37983e-005,-0.000259346,0.00887833,1.96397e-005,-3.91851e-007
-0.0004945,-7.37896e-005,-0.000259425,0.0088782,1.94409e-005,-4.017e-007
-0.000494622,-7.3777e-005,-0.000259501,0.0088786,1.92703e-005,-4.10869e-007
-0.000494745,-7.37618e-005,-0.000259574,0.00887949,1.91432e-005,-4.19613e-007
-0.000494867,-7.37456e-005,-0.000259645,0.00888079,1.90724e-005,-4.28211e-007
-0.000494989,-7.37303e-005,-0.000259713,0.00888244,1.90673e-005,-4.3694e-007
-0.000495112,-7.37178e-005,-0.000259778,0.00888439,1.91328e-005,-4.46058e-007
-0.000495234,-7.37101e-005,-0.000259842,0.00888662,1.92688e-005,-4.55773e-007
-0.000495357,-7.37086e-005,-0.000259903,0.0088891,1.94705e-005,-4.66229e-007
-0.000495479,-7.37145e-005,-0.000259962,0.00889185,1.97278e-005,-4.77478e-007
-0.000495601,-7.37282e-005,-0.000260019,0.0088949,2.00267e-005,-4.8948e-007
-0.000495724,-7.37496e-005,-0.000260074,0.0088983,2.03497e-005,-5.0209e-007
-0.000495846,-7.37778e-005,-0.000260127,0.00890209,2.0677e-005,-5.15074e-007
-0.000495969,-7.38116e-005,-0.000260178,0.00890634,2.09879e-005,-5.28123e-007
-0.000496091,-7.3849e-005,-0.000260228,0.00891107,2.12622e-005,-5.4088e-007
-0.000496213,-7.3888e-005,-0.000260277,0.00891631,2.14818e-005,-5.52978e-007
-0.000496336,-7.39262e-005,-0.000260324,0.00892205,2.16315e-005,-5.64074e-007
-0.000496458,-7.39618e-005,-0.00026037,0.00892827,2.17005e-005,-5.73891e-007
-0.000496581,-7.39928e-005,-0.000260415,0.0089349,2.16828e-005,-5.82253e-007
-0.000496703,-7.4018e-005,-0.000260459,0.00894186,2.1578e-005,-5.8911e-007
-0.000496826,-7.40367e-005,-0.000260502,0.00894903,2.13907e-005,-5.94558e-007
-0.000496948,-7.40489e-005,-0.000260545,0.00895629,2.11307e-005,-5.98837e-007
-0.00049707,-7.40548e-005,-0.000260587,0.00896353,2.08118e-005,-6.02328e-007
-0.000497193,-7.40556e-005,-0.000260629,0.00897063,2.0451e-005,-6.05518e-007
-0.000497315,-7.40523e-005,-0.00026067,0.0089775,2.00672e-005,-6.08975e-007
-0.000497438,-7.40466e-005,-0.000260711,0.00898405,1.96798e-005,-6.13291e-007
-0.00049756,-7.40397e-005,-0.000260752,0.00899025,1.93075e-005,-6.19038e-007
-0.000497682,-7.40328e-005,-0.000260793,0.00899609,1.89666e-005,-6.26715e-007
-0.000497805,-7.40269e-005,-0.000260834,0.00900156,1.86702e-005,-6.36702e-007
-0.000497927,-7.40224e-005,-0.000260875,0.0090067,1.84277e-005,-6.49221e-007
-0.00049805,-7.40194e-005,-0.000260916,0.00901155,1.82435e-005,-6.64312e-007
-0.000498172,-7.40174e-005,-0.000260957,0.00901616,1.81175e-005,-6.81823e-007
-0.000498294,-7.40157e-005,-0.000260999,0.00902057,1.80451e-005,-7.01414e-007
-0.000498417,-7.40132e-005,-0.00026104,0.00902481,1.80177e-005,-7.22581e-007
-0.000498539,-7.4009e-005,-0.000261081,0.00902889,1.80236e-005,-7.44689e-007
-0.000498662,-7.40018e-005,-0.000261122,0.00903282,1.80491e-005,-7.67021e-007
-0.000498784,-7.3991e-005,-0.000261163,0.00903657,1.80793e-005,-7.88824e-007
-0.000498906,-7.39757e-005,-0.000261203,0.00904012,1.80997e-005,-8.09371e-007
-0.000499029,-7.39557e-005,-0.000261244,0.00904342,1.80973e-005,-8.28007e-007
-0.000499151,-7.39311e-005,-0.000261284,0.00904644,1.80616e-005,-8.44196e-007
-0.000499274,-7.39023e-005,-0.000261323,0.00904915,1.79851e-005,-8.57556e-007
-0.000499396,-7.38698e-005,-0.000261362,0.00905156,1.78645e-005,-8.67881e-007
-0.000499518,-7.38344e-005,-0.0002614,0.00905369,1.77005e-005,-8.7515e-007
-0.000499641,-7.3797e-005,-0.000261438,0.00905559,1.74981e-005,-8.79517e-007
-0.000499763,-7.37584e-005,-0.000261474,0.00905735,1.72658e-005,-8.81298e-007
-0.000499886,-7.37191e-005,-0.00026151,0.00905907,1.70159e-005,-8.80936e-007
-0.000500008,-7.36796e-005,-0.000261545,0.00906089,1.67629e-005,-8.78968e-007
-0.00050013,-7.36402e-005,-0.000261579,0.00906294,1.6523e-005,-8.75978e-007
-0.000500253,-7.36008e-005,-0.000261612,0.00906535,1.63128e-005,-8.72558e-007
-0.000500375,-7.35615e-005,-0.000261643,0.00906826,1.61487e-005,-8.69261e-007
-0.000500498,-7.35219e-005,-0.000261672,0.00907176,1.60452e-005,-8.66565e-007
-0.00050062,-7.3482e-005,-0.0002617,0.00907591,1.60144e-005,-8.64845e-007
-0.000500742,-7.34416e-005,-0.000261726,0.00908074,1.60654e-005,-8.64344e-007
-0.000500865,-7.34008e-005,-0.000261751,0.00908624,1.6203e-005,-8.65166e-007
-0.000500987,-7.33598e-005,-0.000261773,0.00909234,1.64282e-005,-8.67269e-007
-0.00050111,-7.3319e-005,-0.000261792,0.00909897,1.67375e-005,-8.70467e-007
-0.000501232,-7.32791e-005,-0.00026181,0.009106,1.71233e-005,-8.74454e-007
-0.000501354,-7.32406e-005,-0.000261824,0.0091133,1.75744e-005,-8.78814e-007
-0.000501477,-7.32042e-005,-0.000261836,0.00912073,1.80763e-005,-8.83059e-007
-0.000501599,-7.31704e-005,-0.000261845,0.00912816,1.86123e-005,-8.86657e-007
-0.000501722,-7.31395e-005,-0.000261851,0.00913547,1.91643e-005,-8.89068e-007
-0.000501844,-7.31114e-005,-0.000261854,0.00914256,1.97137e-005,-8.89788e-007
-0.000501966,-7.3086e-005,-0.000261853,0.00914936,2.02428e-005,-8.88378e-007
-0.000502089,-7.30625e-005,-0.000261849,0.00915581,2.07354e-005,-8.84505e-007
-0.000502211,-7.30401e-005,-0.000261841,0.00916189,2.11776e-005,-8.77968e-007
-0.000502334,-7.30176e-005,-0.00026183,0.00916758,2.15589e-005,-8.68727e-007
-0.000502456,-7.29937e-005,-0.000261815,0.00917287,2.18726e-005,-8.5691e-007
-0.000502578,-7.29672e-005,-0.000261797,0.00917778,2.21159e-005,-8.42822e-007
-0.000502701,-7.29373e-005,-0.000261774,0.0091823,2.22898e-005,-8.26936e-007
-0.000502823,-7.29031e-005,-0.000261748,0.00918643,2.23994e-005,-8.09872e-007
-0.000502946,-7.28644e-005,-0.000261718,0.00919014,2.24528e-005,-7.92369e-007
-0.000503068,-7.28215e-005,-0.000261685,0.00919341,2.24606e-005,-7.75236e-007
-0.00050319,-7.27748e-005,-0.000261647,0.0091962,2.24351e-005,-7.5931e-007
-0.000503313,-7.27256e-005,-0.000261607,0.00919848,2.23893e-005,-7.45392e-007
-0.000503435,-7.26751e-005,-0.000261563,0.0092002,2.23358e-005,-7.34194e-007
-0.000503558,-7.2625e-005,-0.000261516,0.00920134,2.22857e-005,-7.26286e-007
-0.00050368,-7.25769e-005,-0.000261466,0.00920188,2.2248e-005,-7.22045e-007
-0.000503802,-7.25321e-005,-0.000261413,0.00920183,2.22288e-005,-7.21621e-007
-0.000503925,-7.24918e-005,-0.000261358,0.00920123,2.22307e-005,-7.2492e-007
-0.000504047,-7.24566e-005,-0.0002613,0.00920015,2.22528e-005,-7.31601e-007
-0.00050417,-7.24267e-005,-0.000261241,0.00919866,2.22904e-005,-7.41091e-007
-0.000504292,-7.24018e-005,-0.00026118,0.00919691,2.23361e-005,-7.52625e-007
-0.000504414,-7.2381e-005,-0.000261117,0.00919501,2.23794e-005,-7.65296e-007
-0.000504537,-7.23629e-005,-0.000261054,0.00919313,2.24083e-005,-7.78124e-007
-0.000504659,-7.23461e-005,-0.000260989,0.00919143,2.24101e-005,-7.90129e-007
-0.000504782,-7.23288e-005,-0.000260924,0.00919007,2.23721e-005,-8.00408e-007
-0.000504904,-7.23093e-005,-0.000260859,0.0091892,2.22833e-005,-8.08206e-007
-0.000505026,-7.22862e-005,-0.000260795,0.00918896,2.21345e-005,-8.12982e-007
-0.000505149,-7.22583e-005,-0.00026073,0.00918947,2.19199e-005,-8.14451e-007
-0.000505271,-7.22249e-005,-0.000260667,0.00919081,2.16372e-005,-8.12615e-007
-0.000505394,-7.21856e-005,-0.000260604,0.00919307,2.12882e-005,-8.07761e-007
-0.000505516,-7.21407e-005,-0.000260543,0.00919627,2.08786e-005,-8.00447e-007
-0.000505638,-7.20907e-005,-0.000260483,0.00920042,2.04179e-005,-7.91454e-007
-0.000505761,-7.20365e-005,-0.000260425,0.00920551,1.9919e-005,-7.81728e-007
-0.000505883,-7.19792e-005,-0.000260369,0.00921149,1.93973e-005,-7.72303e-007
-0.000506006,-7.19198e-005,-0.000260315,0.0092183,1.88698e-005,-7.64219e-007
-0.000506128,-7.18596e-005,-0.000260263,0.00922584,1.8354e-005,-7.58438e-007
-0.00050625,-7.17994e-005,-0.000260213,0.00923399,1.78671e-005,-7.55763e-007
-0.000506373,-7.17401e-005,-0.000260166,0.00924261,1.74247e-005,-7.56778e-007
-0.000506495,-7.1682e-005,-0.000260121,0.00925156,1.70403e-005,-7.61796e-007
-0.000506618,-7.16253e-005,-0.000260078,0.00926067,1.67238e-005,-7.70835e-007
-0.00050674,-7.15701e-005,-0.000260038,0.00926974,1.64819e-005,-7.83618e-007
-0.000506862,-7.15162e-005,-0.00026,0.00927861,1.6317e-005,-7.9959e-007
-0.000506985,-7.14632e-005,-0.000259964,0.00928709,1.62277e-005,-8.17967e-007
-0.000507107,-7.14109e-005,-0.00025993,0.00929501,1.62089e-005,-8.37791e-007
-0.00050723,-7.13591e-005,-0.000259898,0.00930222,1.6252e-005,-8.58009e-007
-0.000507352,-7.13076e-005,-0.000259867,0.00930857,1.63457e-005,-8.7755e-007
-0.000507474,-7.12563e-005,-0.000259839,0.00931399,1.64768e-005,-8.95405e-007
-0.000507597,-7.12055e-005,-0.000259811,0.00931839,1.66311e-005,-9.10701e-007
-0.000507719,-7.11553e-005,-0.000259785,0.00932177,1.67939e-005,-9.22764e-007
-0.000507842,-7.11061e-005,-0.000259759,0.00932415,1.69514e-005,-9.31163e-007
-0.000507964,-7.10584e-005,-0.000259735,0.00932558,1.70912e-005,-9.35737e-007
-0.000508086,-7.10124e-005,-0.000259711,0.00932616,1.72027e-005,-9.366e-007
-0.000508209,-7.09686e-005,-0.000259687,0.00932602,1.72781e-005,-9.34123e-007
-0.000508331,-7.09273e-005,-0.000259664,0.00932531,1.73123e-005,-9.28901e-007
-0.000508454,-7.08887e-005,-0.00025964,0.00932417,1.73033e-005,-9.21702e-007
-0.000508576,-7.08529e-005,-0.000259617,0.00932278,1.7252e-005,-9.134e-007
-0.000508698,-7.08201e-005,-0.000259594,0.00932128,1.7162e-005,-9.0491e-007
-0.000508821,-7.07903e-005,-0.000259571,0.00931981,1.70394e-005,-8.97111e-007
-0.000508943,-7.07636e-005,-0.000259548,0.00931848,1.68921e-005,-8.90778e-007
-0.000509066,-7.07402e-005,-0.000259525,0.00931739,1.67292e-005,-8.86522e-007
-0.000509188,-7.07203e-005,-0.000259502,0.0093166,1.65607e-005,-8.84739e-007
-0.00050931,-7.07042e-005,-0.000259479,0.00931617,1.63967e-005,-8.85577e-007
-0.000509433,-7.06921e-005,-0.000259456,0.00931612,1.62468e-005,-8.88921e-007
-0.000509555,-7.06843e-005,-0.000259434,0.00931647,1.61196e-005,-8.94396e-007
-0.000509678,-7.06812e-005,-0.000259411,0.00931721,1.60224e-005,-9.01386e-007
-0.0005098,-7.06827e-005,-0.00025939,0.00931834,1.59605e-005,-9.09074e-007
-0.000509922,-7.06887e-005,-0.000259369,0.00931985,1.59376e-005,-9.16496e-007
-0.000510045,-7.06991e-005,-0.000259349,0.00932174,1.5955e-005,-9.22604e-007
-0.000510167,-7.07131e-005,-0.00025933,0.00932398,1.60124e-005,-9.26333e-007
-0.00051029,-7.07299e-005,-0.000259313,0.00932656,1.61072e-005,-9.26681e-007
-0.000510412,-7.07484e-005,-0.000259296,0.00932945,1.62356e-005,-9.22774e-007
-0.000510534,-7.07674e-005,-0.000259282,0.0093326,1.63922e-005,-9.1393e-007
-0.000510657,-7.07856e-005,-0.000259269,0.00933595,1.65708e-005,-8.99709e-007
-0.000510779,-7.08015e-005,-0.000259258,0.00933943,1.67646e-005,-8.79949e-007
-0.000510902,-7.08142e-005,-0.000259248,0.00934292,1.69665e-005,-8.54778e-007
