Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2
-0.000136232,-1.91846e-005,-5.8765e-005,0.00235481,3.65762e-006,-2.75662e-007
-0.000136355,-1.92146e-005,-5.89219e-005,0.00234456,3.49551e-006,-2.77665e-007
-0.000136477,-1.92462e-005,-5.90803e-005,0.002334,3.33541e-006,-2.78034e-007
-0.000136599,-1.92796e-005,-5.924e-005,0.00232333,3.18739e-006,-2.76991e-007
-0.000136722,-1.93146e-005,-5.94007e-005,0.00231278,3.06069e-006,-2.74913e-007
-0.000136844,-1.93511e-005,-5.95621e-005,0.00230257,2.96301e-006,-2.72292e-007
-0.000136967,-1.93889e-005,-5.9724e-005,0.00229295,2.89989e-006,-2.6969e-007
-0.000137089,-1.94277e-005,-5.98861e-005,0.00228414,2.87434e-006,-2.67695e-007
-0.000137211,-1.94673e-005,-6.00483e-005,0.00227635,2.88661e-006,-2.66865e-007
-0.000137334,-1.95076e-005,-6.02104e-005,0.00226979,2.9341e-006,-2.67685e-007
-0.000137456,-1.95489e-005,-6.03722e-005,0.00226461,3.01158e-006,-2.70527e-007
-0.000137579,-1.95912e-005,-6.05336e-005,0.00226095,3.11157e-006,-2.75614e-007
-0.000137701,-1.9635e-005,-6.06945e-005,0.00225891,3.22477e-006,-2.83009e-007
-0.000137823,-1.96805e-005,-6.08547e-005,0.00225855,3.34083e-006,-2.92604e-007
-0.000137946,-1.97281e-005,-6.10142e-005,0.00225989,3.44897e-006,-3.04126e-007
-0.000138068,-1.97781e-005,-6.11728e-005,0.00226292,3.53884e-006,-3.1716e-007
-0.000138191,-1.98303e-005,-6.13305e-005,0.00226758,3.60118e-006,-3.31181e-007
-0.000138313,-1.98845e-005,-6.14871e-005,0.00227377,3.62858e-006,-3.45586e-007
-0.000138435,-1.99402e-005,-6.16426e-005,0.00228136,3.61594e-006,-3.59746e-007
-0.000138558,-1.99966e-005,-6.17968e-005,0.00229017,3.56097e-006,-3.73051e-007
-0.00013868,-2.00525e-005,-6.19496e-005,0.00229999,3.46436e-006,-3.84953e-007
-0.000138803,-2.01069e-005,-6.21008e-005,0.00231057,3.32976e-006,-3.9501e-007
-0.000138925,-2.01585e-005,-6.22502e-005,0.00232161,3.16369e-006,-4.02917e-007
-0.000139047,-2.02063e-005,-6.23978e-005,0.00233281,2.97508e-006,-4.08537e-007
-0.00013917,-2.02494e-005,-6.25434e-005,0.00234383,2.77472e-006,-4.11904e-007
-0.000139292,-2.02875e-005,-6.26868e-005,0.00235431,2.57461e-006,-4.13234e-007
-0.000139415,-2.03205e-005,-6.28278e-005,0.00236393,2.38713e-006,-4.12906e-007
-0.000139537,-2.03489e-005,-6.29664e-005,0.00237234,2.22426e-006,-4.11445e-007
-0.000139659,-2.03735e-005,-6.31023e-005,0.00237928,2.09676e-006,-4.09481e-007
-0.000139782,-2.03957e-005,-6.32354e-005,0.00238453,2.01343e-006,-4.07715e-007
-0.000139904,-2.04171e-005,-6.33657e-005,0.00238793,1.98054e-006,-4.06869e-007
-0.000140027,-2.04393e-005,-6.3493e-005,0.00238946,2.00141e-006,-4.07635e-007
-0.000140149,-2.04641e-005,-6.36172e-005,0.00238917,2.0762e-006,-4.10628e-007
-0.000140272,-2.04929e-005,-6.37382e-005,0.00238722,2.2019e-006,-4.16339e-007
-0.000140394,-2.05269e-005,-6.3856e-005,0.00238389,2.37264e-006,-4.251e-007
-0.000140516,-2.05668e-005,-6.39704e-005,0.00237956,2.58007e-006,-4.37056e-007
-0.000140639,-2.06128e-005,-6.40816e-005,0.00237465,2.81406e-006,-4.52145e-007
-0.000140761,-2.06645e-005,-6.41894e-005,0.00236967,3.0634e-006,-4.70099e-007
-0.000140884,-2.07212e-005,-6.42938e-005,0.00236511,3.3167e-006,-4.90455e-007
-0.000141006,-2.07817e-005,-6.4395e-005,0.00236146,3.56322e-006,-5.1258e-007
-0.000141128,-2.08446e-005,-6.44929e-005,0.00235916,3.7936e-006,-5.35708e-007
-0.000141251,-2.09085e-005,-6.45877e-005,0.00235854,4.00059e-006,-5.58987e-007
-0.000141373,-2.09719e-005,-6.46795e-005,0.00235987,4.17946e-006,-5.81535e-007
-0.000141496,-2.10338e-005,-6.47686e-005,0.00236325,4.3283e-006,-6.02496e-007
-0.000141618,-2.10932e-005,-6.48551e-005,0.00236868,4.44802e-006,-6.21098e-007
-0.00014174,-2.11496e-005,-6.49393e-005,0.00237603,4.54212e-006,-6.36708e-007
-0.000141863,-2.12031e-005,-6.50215e-005,0.00238505,4.61626e-006,-6.4887e-007
-0.000141985,-2.12538e-005,-6.51019e-005,0.00239541,4.67759e-006,-6.57338e-007
-0.000142108,-2.13024e-005,-6.5181e-005,0.00240674,4.73404e-006,-6.62096e-007
-0.00014223,-2.13496e-005,-6.52591e-005,0.00241863,4.79342e-006,-6.63351e-007
-0.000142352,-2.13963e-005,-6.53364e-005,0.0024307,4.86267e-006,-6.61523e-007
-0.000142475,-2.14431e-005,-6.54134e-005,0.00244259,4.94707e-006,-6.5721e-007
-0.000142597,-2.14908e-005,-6.54903e-005,0.00245406,5.04966e-006,-6.51143e-007
-0.00014272,-2.15395e-005,-6.55674e-005,0.00246491,5.17089e-006,-6.44132e-007
-0.000142842,-2.15894e-005,-6.5645e-005,0.00247509,5.3084e-006,-6.37007e-007
-0.000142964,-2.16402e-005,-6.57233e-005,0.00248464,5.45715e-006,-6.30553e-007
-0.000143087,-2.16915e-005,-6.58025e-005,0.00249366,5.60979e-006,-6.25459e-007
-0.000143209,-2.17426e-005,-6.58828e-005,0.00250238,5.75717e-006,-6.22265e-007
-0.000143332,-2.17928e-005,-6.59644e-005,0.00251104,5.88914e-006,-6.21326e-007
-0.000143454,-2.18414e-005,-6.60473e-005,0.00251992,5.99541e-006,-6.22793e-007
-0.000143576,-2.1888e-005,-6.61318e-005,0.0025293,6.06641e-006,-6.26606e-007
-0.000143699,-2.19322e-005,-6.62177e-005,0.00253941,6.09419e-006,-6.32505e-007
-0.000143821,-2.1974e-005,-6.63053e-005,0.00255045,6.07321e-006,-6.40057e-007
-0.000143944,-2.20134e-005,-6.63944e-005,0.00256252,6.00088e-006,-6.48698e-007
-0.000144066,-2.20509e-005,-6.64852e-005,0.00257568,5.87802e-006,-6.57778e-007
-0.000144188,-2.20869e-005,-6.65776e-005,0.00258988,5.70893e-006,-6.66621e-007
-0.000144311,-2.21222e-005,-6.66714e-005,0.00260501,5.5013e-006,-6.74579e-007
-0.000144433,-2.21574e-005,-6.67668e-005,0.0026209,5.26575e-006,-6.81083e-007
-0.000144556,-2.21928e-005,-6.68634e-005,0.00263733,5.01528e-006,-6.85693e-007
-0.000144678,-2.22289e-005,-6.69614e-005,0.00265405,4.7644e-006,-6.88132e-007
-0.0001448,-2.22657e-005,-6.70604e-005,0.00267082,4.52822e-006,-6.88305e-007
-0.000144923,-2.23033e-005,-6.71605e-005,0.00268737,4.32142e-006,-6.86315e-007
-0.000145045,-2.23413e-005,-6.72613e-005,0.0027035,4.15729e-006,-6.82451e-007
-0.000145168,-2.23794e-005,-6.73627e-005,0.00271901,4.04683e-006,-6.77171e-007
-0.00014529,-2.24172e-005,-6.74646e-005,0.00273375,3.99798e-006,-6.71071e-007
-0.000145412,-2.24542e-005,-6.75668e-005,0.00274761,4.01505e-006,-6.64846e-007
-0.000145535,-2.24903e-005,-6.76691e-005,0.00276052,4.09845e-006,-6.59246e-007
-0.000145657,-2.25252e-005,-6.77714e-005,0.00277246,4.24461e-006,-6.55024e-007
-0.00014578,-2.25593e-005,-6.78735e-005,0.00278341,4.4462e-006,-6.52888e-007
-0.000145902,-2.25928e-005,-6.79753e-005,0.0027934,4.69258e-006,-6.53464e-007
-0.000146024,-2.26264e-005,-6.80768e-005,0.00280247,4.97052e-006,-6.5725e-007
-0.000146147,-2.26607e-005,-6.81777e-005,0.00281067,5.26499e-006,-6.64593e-007
-0.000146269,-2.26963e-005,-6.8278e-005,0.00281806,5.5602e-006,-6.75668e-007
-0.000146392,-2.27339e-005,-6.83776e-005,0.00282471,5.84057e-006,-6.90467e-007
-0.000146514,-2.27739e-005,-6.84764e-005,0.00283069,6.09175e-006,-7.08806e-007
-0.000146636,-2.28162e-005,-6.85744e-005,0.0028361,6.30155e-006,-7.30334e-007
-0.000146759,-2.28607e-005,-6.86715e-005,0.00284102,6.4607e-006,-7.54555e-007
-0.000146881,-2.29068e-005,-6.87675e-005,0.00284555,6.5634e-006,-7.80856e-007
-0.000147004,-2.29534e-005,-6.88625e-005,0.0028498,6.60773e-006,-8.08542e-007
-0.000147126,-2.29993e-005,-6.89563e-005,0.0028539,6.59566e-006,-8.36877e-007
-0.000147248,-2.30431e-005,-6.90489e-005,0.00285796,6.53291e-006,-8.65116e-007
-0.000147371,-2.30836e-005,-6.91401e-005,0.00286212,6.4285e-006,-8.92552e-007
-0.000147493,-2.31192e-005,-6.92299e-005,0.00286649,6.29411e-006,-9.18548e-007
-0.000147616,-2.31492e-005,-6.93183e-005,0.0028712,6.1432e-006,-9.42569e-007
-0.000147738,-2.31728e-005,-6.94052e-005,0.00287635,5.99006e-006,-9.6421e-007
-0.00014786,-2.319e-005,-6.94906e-005,0.00288205,5.84881e-006,-9.83207e-007
-0.000147983,-2.32009e-005,-6.95743e-005,0.00288837,5.73238e-006,-9.99453e-007
-0.000148105,-2.32064e-005,-6.96566e-005,0.00289538,5.65155e-006,-1.013e-006
-0.000148228,-2.32076e-005,-6.97372e-005,0.0029031,5.61424e-006,-1.02403e-006
-0.00014835,-2.32059e-005,-6.98162e-005,0.00291155,5.6249e-006,-1.03286e-006
-0.000148472,-2.32026e-005,-6.98937e-005,0.00292071,5.68424e-006,-1.03992e-006
-0.000148595,-2.31992e-005,-6.99696e-005,0.00293055,5.78915e-006,-1.04569e-006
-0.000148717,-2.3197e-005,-7.0044e-005,0.00294097,5.93297e-006,-1.05068e-006
-0.00014884,-2.31967e-005,-7.01167e-005,0.00295189,6.10604e-006,-1.05539e-006
-0.000148962,-2.31988e-005,-7.01878e-005,0.00296316,6.29637e-006,-1.06029e-006
-0.000149084,-2.32034e-005,-7.02573e-005,0.00297463,6.4906e-006,-1.06574e-006
-0.000149207,-2.32102e-005,-7.0325e-005,0.0029861,6.67503e-006,-1.07201e-006
-0.000149329,-2.32184e-005,-7.03909e-005,0.00299735,6.83666e-006,-1.0792e-006
-0.000149452,-2.3227e-005,-7.04549e-005,0.00300815,6.96421e-006,-1.08728e-006
-0.000149574,-2.32353e-005,-7.0517e-005,0.00301826,7.04899e-006,-1.09607e-006
-0.000149696,-2.32421e-005,-7.0577e-005,0.00302743,7.0856e-006,-1.10523e-006
-0.000149819,-2.32468e-005,-7.06348e-005,0.00303545,7.07238e-006,-1.1143e-006
-0.000149941,-2.3249e-005,-7.06904e-005,0.00304213,7.01153e-006,-1.12272e-006
-0.000150064,-2.32485e-005,-7.07436e-005,0.00304733,6.909e-006,-1.12986e-006
-0.000150186,-2.32458e-005,-7.07944e-005,0.00305097,6.77407e-006,-1.13509e-006
-0.000150308,-2.32414e-005,-7.08427e-005,0.00305309,6.61866e-006,-1.13779e-006
-0.000150431,-2.32361e-005,-7.08884e-005,0.00305376,6.45645e-006,-1.1374e-006
-0.000150553,-2.32312e-005,-7.09315e-005,0.0030532,6.30186e-006,-1.13349e-006
-0.000150676,-2.32276e-005,-7.0972e-005,0.00305167,6.16897e-006,-1.12575e-006
-0.000150798,-2.32264e-005,-7.10098e-005,0.00304955,6.07049e-006,-1.11403e-006
-0.00015092,-2.32282e-005,-7.1045e-005,0.00304725,6.01678e-006,-1.09837e-006
-0.000151043,-2.32337e-005,-7.10777e-005,0.00304522,6.01509e-006,-1.07897e-006
-0.000151165,-2.32428e-005,-7.11078e-005,0.0030439,6.069e-006,-1.05618e-006
-0.000151288,-2.32554e-005,-7.11354e-005,0.00304372,6.17813e-006,-1.03052e-006
-0.00015141,-2.32712e-005,-7.11608e-005,0.00304502,6.33814e-006,-1.00259e-006
-0.000151532,-2.32893e-005,-7.1184e-005,0.00304803,6.54104e-006,-9.73059e-007
-0.000151655,-2.3309e-005,-7.12052e-005,0.00305289,6.77566e-006,-9.42634e-007
-0.000151777,-2.33297e-005,-7.12248e-005,0.00305957,7.02848e-006,-9.11997e-007
-0.0001519,-2.33506e-005,-7.12428e-005,0.00306788,7.28447e-006,-8.81775e-007
-0.000152022,-2.33714e-005,-7.12597e-005,0.00307752,7.52814e-006,-8.52503e-007
-0.000152144,-2.33918e-005,-7.12757e-005,0.00308804,7.74453e-006,-8.24596e-007
-0.000152267,-2.34119e-005,-7.12912e-005,0.00309891,7.92019e-006,-7.98334e-007
-0.000152389,-2.3432e-005,-7.13066e-005,0.00310953,8.04404e-006,-7.73848e-007
-0.000152512,-2.34524e-005,-7.13223e-005,0.00311929,8.10807e-006,-7.51127e-007
-0.000152634,-2.34737e-005,-7.13386e-005,0.00312761,8.10781e-006,-7.3003e-007
-0.000152756,-2.34964e-005,-7.1356e-005,0.00313398,8.04257e-006,-7.10303e-007
-0.000152879,-2.35207e-005,-7.13749e-005,0.00313802,7.91547e-006,-6.91609e-007
-0.000153001,-2.35467e-005,-7.13956e-005,0.00313947,7.73321e-006,-6.73559e-007
-0.000153124,-2.35744e-005,-7.14184e-005,0.00313824,7.50559e-006,-6.55748e-007
-0.000153246,-2.36033e-005,-7.14439e-005,0.00313441,7.24493e-006,-6.37787e-007
-0.000153368,-2.36329e-005,-7.14722e-005,0.00312822,6.96526e-006,-6.19335e-007
-0.000153491,-2.36625e-005,-7.15036e-005,0.00312005,6.6815e-006,-6.0013e-007
-0.000153613,-2.36912e-005,-7.15386e-005,0.00311038,6.40852e-006,-5.80008e-007
-0.000153736,-2.37186e-005,-7.15772e-005,0.00309977,6.16033e-006,-5.58917e-007
-0.000153858,-2.37441e-005,-7.16199e-005,0.00308881,5.94923e-006,-5.36928e-007
-0.00015398,-2.37675e-005,-7.16668e-005,0.00307808,5.7851e-006,-5.14227e-007
-0.000154103,-2.37891e-005,-7.17183e-005,0.0030681,5.67492e-006,-4.91113e-007
-0.000154225,-2.38094e-005,-7.17744e-005,0.00305933,5.62237e-006,-4.67971e-007
-0.000154348,-2.38292e-005,-7.18355e-005,0.00305211,5.62767e-006,-4.4526e-007
-0.00015447,-2.38499e-005,-7.19017e-005,0.00304668,5.68764e-006,-4.23473e-007
-0.000154592,-2.38725e-005,-7.19732e-005,0.00304312,5.79598e-006,-4.03116e-007
-0.000154715,-2.38985e-005,-7.20502e-005,0.00304146,5.94366e-006,-3.84669e-007
-0.000154837,-2.39289e-005,-7.21328e-005,0.00304157,6.11961e-006,-3.68557e-007
-0.00015496,-2.39647e-005,-7.22211e-005,0.00304329,6.31137e-006,-3.55121e-007
-0.000155082,-2.40061e-005,-7.23152e-005,0.00304638,6.50599e-006,-3.44599e-007
-0.000155204,-2.40533e-005,-7.2415e-005,0.00305058,6.69084e-006,-3.37106e-007
-0.000155327,-2.41056e-005,-7.25206e-005,0.00305563,6.85443e-006,-3.32625e-007
-0.000155449,-2.41621e-005,-7.26319e-005,0.00306128,6.98724e-006,-3.31012e-007
-0.000155572,-2.42215e-005,-7.27488e-005,0.0030673,7.08228e-006,-3.32001e-007
-0.000155694,-2.42821e-005,-7.28712e-005,0.00307352,7.13561e-006,-3.35227e-007
-0.000155816,-2.43424e-005,-7.29989e-005,0.00307978,7.1466e-006,-3.40242e-007
-0.000155939,-2.4401e-005,-7.31318e-005,0.00308596,7.11793e-006,-3.46554e-007
-0.000156061,-2.44564e-005,-7.32696e-005,0.00309199,7.05548e-006,-3.53656e-007
-0.000156184,-2.45079e-005,-7.34121e-005,0.00309779,6.96786e-006,-3.6106e-007
-0.000156306,-2.45552e-005,-7.35591e-005,0.0031033,6.8658e-006,-3.68334e-007
-0.000156428,-2.45982e-005,-7.37103e-005,0.00310846,6.76144e-006,-3.75126e-007
-0.000156551,-2.46376e-005,-7.38655e-005,0.0031132,6.66739e-006,-3.81193e-007
-0.000156673,-2.46743e-005,-7.40245e-005,0.00311744,6.59587e-006,-3.86409e-007
-0.000156796,-2.47095e-005,-7.41869e-005,0.00312109,6.55777e-006,-3.90777e-007
-0.000156918,-2.47445e-005,-7.43525e-005,0.00312404,6.56186e-006,-3.94423e-007
-0.00015704,-2.47806e-005,-7.45211e-005,0.0031262,6.6141e-006,-3.9758e-007
-0.000157163,-2.48186e-005,-7.46924e-005,0.00312747,6.71718e-006,-4.00571e-007
-0.000157285,-2.48594e-005,-7.48661e-005,0.00312776,6.87028e-006,-4.03776e-007
-0.000157408,-2.49032e-005,-7.5042e-005,0.00312702,7.06903e-006,-4.07598e-007
-0.00015753,-2.49498e-005,-7.52197e-005,0.00312522,7.30584e-006,-4.12432e-007
-0.000157652,-2.49987e-005,-7.5399e-005,0.00312239,7.57032e-006,-4.18625e-007
-0.000157775,-2.5049e-005,-7.55797e-005,0.00311857,7.85001e-006,-4.26444e-007
-0.000157897,-2.50998e-005,-7.57615e-005,0.00311386,8.13119e-006,-4.36054e-007
-0.00015802,-2.51497e-005,-7.59442e-005,0.0031084,8.39983e-006,-4.47497e-007
-0.000158142,-2.51979e-005,-7.61275e-005,0.00310237,8.64248e-006,-4.60684e-007
-0.000158264,-2.52432e-005,-7.63111e-005,0.00309596,8.84723e-006,-4.75395e-007
-0.000158387,-2.52852e-005,-7.6495e-005,0.00308938,9.00444e-006,-4.91292e-007
-0.000158509,-2.53235e-005,-7.66788e-005,0.00308285,9.10739e-006,-5.07937e-007
-0.000158632,-2.53581e-005,-7.68624e-005,0.00307659,9.15263e-006,-5.24822e-007
-0.000158754,-2.53893e-005,-7.70455e-005,0.00307078,9.14022e-006,-5.41401e-007
-0.000158876,-2.54176e-005,-7.72279e-005,0.00306561,9.07363e-006,-5.57125e-007
-0.000158999,-2.54436e-005,-7.74094e-005,0.0030612,8.95943e-006,-5.71479e-007
-0.000159121,-2.54681e-005,-7.75898e-005,0.00305764,8.80679e-006,-5.84017e-007
-0.000159244,-2.54914e-005,-7.77687e-005,0.00305496,8.62683e-006,-5.94386e-007
-0.000159366,-2.55141e-005,-7.79459e-005,0.00305317,8.43184e-006,-6.02353e-007
-0.000159488,-2.55363e-005,-7.8121e-005,0.0030522,8.23439e-006,-6.07814e-007
-0.000159611,-2.55578e-005,-7.82937e-005,0.00305193,8.04656e-006,-6.10799e-007
-0.000159733,-2.55785e-005,-7.84636e-005,0.00305222,7.87912e-006,-6.11467e-007
-0.000159856,-2.55978e-005,-7.86303e-005,0.00305288,7.74091e-006,-6.10091e-007
-0.000159978,-2.56154e-005,-7.87934e-005,0.0030537,7.6383e-006,-6.07035e-007
-0.0001601,-2.56306e-005,-7.89526e-005,0.00305445,7.57488e-006,-6.02727e-007
-0.000160223,-2.56432e-005,-7.91075e-005,0.00305494,7.55137e-006,-5.97625e-007
-0.000160345,-2.56531e-005,-7.92577e-005,0.00305496,7.56565e-006,-5.92189e-007
-0.000160468,-2.56604e-005,-7.94028e-005,0.00305436,7.61311e-006,-5.86842e-007
-0.00016059,-2.56656e-005,-7.95425e-005,0.00305305,7.68705e-006,-5.81946e-007
-0.000160712,-2.56692e-005,-7.96766e-005,0.00305097,7.77928e-006,-5.77774e-007
-0.000160835,-2.56722e-005,-7.98049e-005,0.00304816,7.88079e-006,-5.74492e-007
-0.000160957,-2.56754e-005,-7.9927e-005,0.0030447,7.98249e-006,-5.72154e-007
-0.00016108,-2.56797e-005,-8.00428e-005,0.00304075,8.07591e-006,-5.70693e-007
-0.000161202,-2.56861e-005,-8.01523e-005,0.00303654,8.15387e-006,-5.69934e-007
-0.000161324,-2.56951e-005,-8.02554e-005,0.0030323,8.21099e-006,-5.69603e-007
-0.000161447,-2.5707e-005,-8.0352e-005,0.00302832,8.24416e-006,-5.69352e-007
-0.000161569,-2.57218e-005,-8.04422e-005,0.00302485,8.25274e-006,-5.68786e-007
-0.000161692,-2.57393e-005,-8.05259e-005,0.00302214,8.23861e-006,-5.67488e-007
-0.000161814,-2.5759e-005,-8.06035e-005,0.00302038,8.20603e-006,-5.65057e-007
-0.000161936,-2.57802e-005,-8.06749e-005,0.00301969,8.1613e-006,-5.61137e-007
-0.000162059,-2.58021e-005,-8.07404e-005,0.00302012,8.11225e-006,-5.55442e-007
-0.000162181,-2.58242e-005,-8.08003e-005,0.00302162,8.06756e-006,-5.47788e-007
-0.000162304,-2.5846e-005,-8.08549e-005,0.00302404,8.0361e-006,-5.38101e-007
-0.000162426,-2.5867e-005,-8.09045e-005,0.00302718,8.02608e-006,-5.26437e-007
-0.000162548,-2.58874e-005,-8.09496e-005,0.00303075,8.04435e-006,-5.12973e-007
-0.000162671,-2.59074e-005,-8.09905e-005,0.00303444,8.09569e-006,-4.98007e-007
-0.000162793,-2.59275e-005,-8.10278e-005,0.00303791,8.18231e-006,-4.81938e-007
-0.000162916,-2.59484e-005,-8.10619e-005,0.00304084,8.30343e-006,-4.65243e-007
-0.000163038,-2.59708e-005,-8.10934e-005,0.00304293,8.45518e-006,-4.48447e-007
-0.00016316,-2.59952e-005,-8.11228e-005,0.00304398,8.6307e-006,-4.32086e-007
-0.000163283,-2.60223e-005,-8.11505e-005,0.00304383,8.82043e-006,-4.16674e-007
-0.000163405,-2.6052e-005,-8.11771e-005,0.00304244,9.01271e-006,-4.02668e-007
-0.000163528,-2.60842e-005,-8.12031e-005,0.00303982,9.19451e-006,-3.90436e-007
-0.00016365,-2.61183e-005,-8.12289e-005,0.00303609,9.35233e-006,-3.80231e-007
-0.000163772,-2.61532e-005,-8.12549e-005,0.00303144,9.47317e-006,-3.72177e-007
-0.000163895,-2.61877e-005,-8.12816e-005,0.00302606,9.54548e-006,-3.66261e-007
-0.000164017,-2.62205e-005,-8.13092e-005,0.0030202,9.5601e-006,-3.62336e-007
-0.00016414,-2.62499e-005,-8.1338e-005,0.0030141,9.51099e-006,-3.60136e-007
-0.000164262,-2.62747e-005,-8.13684e-005,0.00300794,9.39578e-006,-3.59299e-007
-0.000164384,-2.62939e-005,-8.14005e-005,0.00300188,9.21607e-006,-3.59397e-007
-0.000164507,-2.63065e-005,-8.14346e-005,0.00299601,8.97742e-006,-3.59969e-007
-0.000164629,-2.63125e-005,-8.14708e-005,0.00299035,8.68906e-006,-3.60563e-007
-0.000164752,-2.63121e-005,-8.15092e-005,0.00298487,8.36334e-006,-3.60764e-007
-0.000164874,-2.63058e-005,-8.155e-005,0.00297949,8.01486e-006,-3.60232e-007
-0.000164996,-2.62948e-005,-8.15933e-005,0.00297408,7.65953e-006,-3.58722e-007
-0.000165119,-2.62804e-005,-8.1639e-005,0.00296853,7.31343e-006,-3.56102e-007
-0.000165241,-2.62641e-005,-8.16872e-005,0.00296273,6.99171e-006,-3.52355e-007
-0.000165364,-2.62472e-005,-8.17379e-005,0.0029566,6.70753e-006,-3.47578e-007
-0.000165486,-2.62311e-005,-8.1791e-005,0.00295011,6.47114e-006,-3.41965e-007
-0.000165609,-2.62166e-005,-8.18465e-005,0.00294332,6.28922e-006,-3.35784e-007
-0.000165731,-2.62045e-005,-8.19043e-005,0.00293633,6.16448e-006,-3.29353e-007
-0.000165853,-2.61949e-005,-8.19641e-005,0.00292931,6.09554e-006,-3.23005e-007
-0.000165976,-2.61877e-005,-8.20259e-005,0.0029225,6.07717e-006,-3.17058e-007
-0.000166098,-2.61823e-005,-8.20894e-005,0.00291615,6.10084e-006,-3.11788e-007
-0.000166221,-2.6178e-005,-8.21544e-005,0.00291053,6.15548e-006,-3.07405e-007
-0.000166343,-2.6174e-005,-8.22206e-005,0.00290593,6.22846e-006,-3.04038e-007
-0.000166465,-2.61694e-005,-8.22879e-005,0.00290255,6.30669e-006,-3.01728e-007
-0.000166588,-2.61636e-005,-8.23559e-005,0.00290058,6.37772e-006,-3.00425e-007
-0.00016671,-2.61559e-005,-8.24244e-005,0.00290011,6.43084e-006,-3.00006e-007
-0.000166833,-2.61462e-005,-8.24931e-005,0.00290118,6.45791e-006,-3.00283e-007
-0.000166955,-2.61345e-005,-8.25619e-005,0.00290372,6.45414e-006,-3.01029e-007
-0.000167077,-2.61208e-005,-8.26304e-005,0.00290759,6.4184e-006,-3.02004e-007
-0.0001672,-2.61055e-005,-8.26984e-005,0.00291261,6.35341e-006,-3.02977e-007
-0.000167322,-2.6089e-005,-8.27657e-005,0.00291852,6.26546e-006,-3.03749e-007
-0.000167445,-2.60718e-005,-8.28322e-005,0.00292504,6.16396e-006,-3.04179e-007
-0.000167567,-2.6054e-005,-8.28975e-005,0.00293191,6.06064e-006,-3.0419e-007
-0.000167689,-2.60357e-005,-8.29615e-005,0.00293885,5.96863e-006,-3.0378e-007
-0.000167812,-2.60168e-005,-8.3024e-005,0.00294563,5.90132e-006,-3.03027e-007
-0.000167934,-2.59967e-005,-8.30847e-005,0.00295205,5.87129e-006,-3.02074e-007
-0.000168057,-2.59752e-005,-8.31436e-005,0.00295796,5.88923e-006,-3.01124e-007
-0.000168179,-2.59513e-005,-8.32005e-005,0.00296328,5.96296e-006,-3.00421e-007
-0.000168301,-2.59247e-005,-8.3255e-005,0.00296796,6.09672e-006,-3.00231e-007
-0.000168424,-2.58946e-005,-8.33071e-005,0.002972,6.29067e-006,-3.00821e-007
-0.000168546,-2.58609e-005,-8.33566e-005,0.00297543,6.5407e-006,-3.02436e-007
-0.000168669,-2.58236e-005,-8.34033e-005,0.00297829,6.83851e-006,-3.05288e-007
-0.000168791,-2.57829e-005,-8.34471e-005,0.00298067,7.17211e-006,-3.09534e-007
-0.000168913,-2.57395e-005,-8.34877e-005,0.00298264,7.52643e-006,-3.15269e-007
-0.000169036,-2.56944e-005,-8.35251e-005,0.00298427,7.8843e-006,-3.22524e-007
-0.000169158,-2.56489e-005,-8.35591e-005,0.00298563,8.22756e-006,-3.31259e-007
-0.000169281,-2.5604e-005,-8.35896e-005,0.00298678,8.53821e-006,-3.41373e-007
-0.000169403,-2.55611e-005,-8.36165e-005,0.00298778,8.79962e-006,-3.52708e-007
-0.000169525,-2.55212e-005,-8.36396e-005,0.0029887,8.9977e-006,-3.65062e-007
-0.000169648,-2.54849e-005,-8.36588e-005,0.0029896,9.12182e-006,-3.78205e-007
-0.00016977,-2.54527e-005,-8.3674e-005,0.00299054,9.16561e-006,-3.91885e-007
-0.000169893,-2.54245e-005,-8.36851e-005,0.00299159,9.12741e-006,-4.0585e-007
-0.000170015,-2.53997e-005,-8.3692e-005,0.00299284,9.01048e-006,-4.19857e-007
-0.000170137,-2.53774e-005,-8.36946e-005,0.00299436,8.82279e-006,-4.33681e-007
-0.00017026,-2.53567e-005,-8.36928e-005,0.00299626,8.57655e-006,-4.47129e-007
-0.000170382,-2.53364e-005,-8.36866e-005,0.0029986,8.28744e-006,-4.60043e-007
-0.000170505,-2.53153e-005,-8.3676e-005,0.00300147,7.9736e-006,-4.72306e-007
-0.000170627,-2.52925e-005,-8.3661e-005,0.00300493,7.65436e-006,-4.83842e-007
-0.000170749,-2.52675e-005,-8.36417e-005,0.00300903,7.349e-006,-4.94614e-007
-0.000170872,-2.52402e-005,-8.36181e-005,0.0030138,7.07541e-006,-5.04627e-007
-0.000170994,-2.5211e-005,-8.35906e-005,0.00301924,6.84883e-006,-5.13914e-007
-0.000171117,-2.51807e-005,-8.35591e-005,0.00302533,6.68085e-006,-5.22536e-007
-0.000171239,-2.51505e-005,-8.35241e-005,0.00303206,6.57853e-006,-5.30573e-007
-0.000171361,-2.5122e-005,-8.34858e-005,0.00303937,6.54396e-006,-5.38112e-007
-0.000171484,-2.50967e-005,-8.34446e-005,0.0030472,6.57406e-006,-5.45241e-007
-0.000171606,-2.50762e-005,-8.34009e-005,0.00305549,6.66087e-006,-5.5204e-007
