Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
-3.58733e-007,-0.14904,6.98802e-021,-2.6474e-009,9.93904e-009,-9.20651e-010,2.48476e-006,1,0
-7.30653e-006,-0.135775,3.21873e-020,-6.72857e-009,1.98781e-008,-1.16445e-009,4.96952e-006,2,0
-2.91336e-005,-0.11673,3.09472e-014,-1.1369e-008,2.98171e-008,-1.41668e-009,7.45428e-006,3,0
0.000322713,-0.095865,-2.43272e-013,-1.6333e-008,3.97562e-008,-1.43898e-009,9.93904e-006,4,0
0.00488954,-0.0748023,2.57911e-013,-2.15643e-008,4.96952e-008,-1.55382e-009,1.24238e-005,5,0
0.0061716,-0.0557074,4.24551e-013,-2.81103e-008,5.96342e-008,-2.15239e-009,1.49086e-005,6,0
0.00349572,-0.0765777,-3.85135e-013,-3.54684e-008,6.95733e-008,-2.58552e-009,1.73933e-005,7,0
-0.00104852,-0.107159,8.50302e-013,-3.89591e-008,7.95123e-008,-2.74465e-009,1.98781e-005,8,0
-0.00474075,-0.129735,-1.18612e-012,-4.14816e-008,8.94514e-008,-3.29995e-009,2.23628e-005,9,0
-0.00341287,-0.148722,5.71044e-013,-4.28207e-008,9.93904e-008,-3.16054e-009,2.48476e-005,10,0
-0.00316268,-0.174796,4.03775e-013,-4.48244e-008,1.09329e-007,-3.97423e-009,2.73324e-005,11,0
9.86401e-005,-0.215138,1.98969e-013,-4.73425e-008,1.19268e-007,-3.88802e-009,2.98171e-005,12,0
-0.000351555,-0.251348,-1.02298e-013,-5.0592e-008,1.29208e-007,-4.51789e-009,3.23019e-005,13,0
0.000160419,-0.272337,3.48857e-013,-5.70841e-008,1.39147e-007,-4.7017e-009,3.47866e-005,14,0
-0.000764621,-0.2801,-1.5803e-012,-6.34126e-008,1.49086e-007,-5.0734e-009,3.72714e-005,15,0
