Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,External_Displacement:0,External_Displacement:1,External_Displacement:2,Time,vtkOriginalIndices,__vtkIsSelected__
0,0,0,0,0,0,0,0,0
-6.21956e-005,-0.132301,-1.0842e-019,-1.01691e-008,2.04329e-008,-1.00881e-009,5.10822e-006,1,0
0.000692839,-0.0946595,-1.6263e-019,-2.05981e-008,4.08657e-008,-7.6671e-010,1.02164e-005,2,0
0.00521271,-0.0385414,-6.05629e-020,-3.47886e-008,6.12986e-008,-1.24848e-009,1.53246e-005,3,0
-0.00156217,-0.100781,-2.98156e-019,-4.68238e-008,8.17314e-008,-2.04646e-009,2.04329e-005,4,0
-0.00457292,-0.143667,4.01764e-014,-5.27138e-008,1.02164e-007,-2.39239e-009,2.55411e-005,5,0
-0.000217587,-0.225672,7.05348e-013,-6.09903e-008,1.22597e-007,-2.67868e-009,3.06493e-005,6,0
0.00110931,-0.248796,-1.91205e-012,-7.37928e-008,1.4303e-007,-2.91393e-009,3.57575e-005,7,0
-0.00147935,-0.277843,3.42159e-013,-8.69921e-008,1.63463e-007,-3.6877e-009,4.08657e-005,8,0
0.00312927,-0.271665,2.60951e-012,-9.831e-008,1.83896e-007,-4.15108e-009,4.59739e-005,9,0
0.0011913,-0.311736,-8.38507e-013,-1.10452e-007,2.04329e-007,-4.55883e-009,5.10822e-005,10,0
-0.00195159,-0.35823,-8.07399e-015,-1.18097e-007,2.24761e-007,-4.87289e-009,5.61904e-005,11,0
-6.82616e-005,-0.404345,-1.81153e-012,-1.25588e-007,2.45194e-007,-5.08186e-009,6.12986e-005,12,0
-0.000310386,-0.439534,1.2857e-012,-1.36991e-007,2.65627e-007,-5.34477e-009,6.64068e-005,13,0
-0.000936344,-0.462696,5.31149e-012,-1.51513e-007,2.8606e-007,-5.93919e-009,7.1515e-005,14,0
-0.000275994,-0.482423,-2.04859e-013,-1.61823e-007,3.06493e-007,-6.87772e-009,7.66232e-005,15,0
0.00136218,-0.515919,3.05591e-012,-1.74059e-007,3.26926e-007,-7.47092e-009,8.17314e-005,16,0
0.000831359,-0.567639,-1.45178e-013,-1.83015e-007,3.47359e-007,-7.39805e-009,8.68397e-005,17,0
0.000605856,-0.59607,-3.39507e-012,-1.92752e-007,3.67792e-007,-7.19021e-009,9.19479e-005,18,0
-0.000196728,-0.625629,-6.80713e-012,-2.02196e-007,3.88224e-007,-7.81091e-009,9.70561e-005,19,0
-0.00472714,-0.654849,-4.04845e-012,-2.15268e-007,4.08657e-007,-8.2987e-009,0.000102164,20,0
-0.000127366,-0.685067,-2.67531e-012,-2.26351e-007,4.2909e-007,-9.47691e-009,0.000107273,21,0
0.00589414,-0.710018,-4.88194e-012,-2.37817e-007,4.49523e-007,-1.01777e-008,0.000112381,22,0
0.00169221,-0.758753,-8.80547e-012,-2.46665e-007,4.69956e-007,-1.02625e-008,0.000117489,23,0
