Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,Time
-4.27026e-007,6.57392e-006,0,2.0445e-005,-7.09306e-006,-5.96576e-008,7.88871e-007
-4.44626e-007,6.72681e-006,0,7.80391e-006,-0.000151647,-7.38623e-008,8.07217e-007
-5.08143e-007,6.87969e-006,0,-1.03466e-005,-0.000214847,-7.74124e-009,8.25563e-007
-5.33021e-007,7.03257e-006,0,-2.05503e-005,-0.000170086,5.62398e-008,8.43909e-007
-5.54814e-007,7.18545e-006,0,-1.43768e-005,-5.39881e-005,5.73147e-008,8.62255e-007
-5.60734e-007,7.33833e-006,0,4.31047e-006,5.68558e-005,1.70626e-008,8.806e-007
-5.19764e-007,7.49122e-006,0,2.20802e-005,8.8716e-005,-1.03202e-008,8.98946e-007
-5.07419e-007,7.6441e-006,0,2.53306e-005,2.83917e-005,-1.86856e-008,9.17292e-007
-5.26417e-007,7.79698e-006,0,9.89413e-006,-8.59335e-005,-3.71535e-008,9.35638e-007
-5.46024e-007,7.94986e-006,0,-1.49024e-005,-0.000169369,-3.19689e-008,9.53984e-007
-5.66958e-007,8.10274e-006,0,-3.14536e-005,-0.000169037,2.45669e-008,9.7233e-007
-5.82461e-007,8.25563e-006,0,-2.62893e-005,-8.87001e-005,7.70314e-008,9.90675e-007
-5.79739e-007,8.40851e-006,0,-9.69663e-007,1.51765e-005,7.77806e-008,1.00902e-006
-5.47324e-007,8.56139e-006,0,2.77317e-005,6.54102e-005,2.36799e-008,1.02737e-006
-5.36645e-007,8.71427e-006,0,3.91951e-005,3.01149e-005,-4.40601e-008,1.04571e-006
-5.47816e-007,8.86715e-006,0,2.39742e-005,-7.07938e-005,-6.6797e-008,1.06406e-006
-5.91886e-007,9.02004e-006,0,-8.25265e-006,-0.000153329,-1.42577e-008,1.0824e-006
-6.37119e-007,9.17292e-006,0,-3.42592e-005,-0.000159504,7.81224e-008,1.10075e-006
-6.17863e-007,9.3258e-006,0,-3.35509e-005,-9.1157e-005,1.28912e-007,1.1191e-006
-5.77491e-007,9.47868e-006,0,-4.54793e-006,-4.49001e-006,8.75661e-008,1.13744e-006
-5.45277e-007,9.63156e-006,0,3.3134e-005,2.69113e-005,-2.22244e-008,1.15579e-006
-5.52909e-007,9.78445e-006,0,5.25356e-005,-7.20428e-006,-7.67236e-008,1.17413e-006
-5.44303e-007,9.93733e-006,0,3.88694e-005,-7.78069e-005,-2.04142e-008,1.19248e-006
-5.0671e-007,1.00902e-005,0,2.54117e-007,-0.000120444,7.69664e-008,1.21083e-006
-5.29584e-007,1.02431e-005,0,-3.73247e-005,-0.000100676,1.06666e-007,1.22917e-006
-5.26099e-007,1.0396e-005,0,-4.74714e-005,-3.36276e-005,5.57091e-008,1.24752e-006
-5.2619e-007,1.05489e-005,0,-2.24049e-005,3.07465e-005,-5.26816e-010,1.26586e-006
-5.43569e-007,1.07017e-005,0,2.02554e-005,4.05993e-005,-8.86821e-009,1.28421e-006
-5.47453e-007,1.08546e-005,0,4.98294e-005,-2.45861e-006,1.45707e-008,1.30255e-006
-5.42123e-007,1.10075e-005,0,4.52434e-005,-6.6801e-005,2.15683e-008,1.3209e-006
-5.57167e-007,1.11604e-005,0,9.55843e-006,-0.000100257,9.86879e-009,1.33925e-006
-6.20832e-007,1.13133e-005,0,-3.32009e-005,-8.21108e-005,-1.13894e-009,1.35759e-006
-6.40801e-007,1.14661e-005,0,-5.4345e-005,-3.23996e-005,1.73677e-008,1.37594e-006
-6.1085e-007,1.1619e-005,0,-3.92368e-005,8.93246e-006,6.05366e-008,1.39428e-006
-5.98847e-007,1.17719e-005,0,2.4223e-006,-7.20155e-007,6.81877e-008,1.41263e-006
-5.9788e-007,1.19248e-005,0,4.24671e-005,-5.15745e-005,2.0888e-008,1.43098e-006
-5.64417e-007,1.20777e-005,0,5.39312e-005,-0.000105867,-3.9515e-008,1.44932e-006
-5.31056e-007,1.22306e-005,0,3.03578e-005,-0.000115551,-2.28435e-008,1.46767e-006
-5.32073e-007,1.23834e-005,0,-1.08474e-005,-6.87324e-005,6.27415e-008,1.48601e-006
-5.26818e-007,1.25363e-005,0,-4.17441e-005,-5.10435e-006,1.16413e-007,1.50436e-006
-5.0437e-007,1.26892e-005,0,-4.24935e-005,2.61114e-005,9.07687e-008,1.5227e-006
-4.94212e-007,1.28421e-005,0,-1.3286e-005,-4.26508e-006,1.33324e-008,1.54105e-006
-4.9494e-007,1.2995e-005,0,2.61935e-005,-6.41853e-005,-3.48622e-008,1.5594e-006
-4.51233e-007,1.31478e-005,0,4.98212e-005,-0.00010324,-9.82099e-009,1.57774e-006
-4.69576e-007,1.33007e-005,0,4.29975e-005,-8.54051e-005,5.62018e-008,1.59609e-006
-4.21852e-007,1.34536e-005,0,1.22646e-005,-2.59285e-005,8.02427e-008,1.61443e-006
-4.35398e-007,1.36065e-005,0,-2.12647e-005,2.04574e-005,4.09431e-008,1.63278e-006
-4.35918e-007,1.37594e-005,0,-3.74524e-005,1.90671e-005,-1.31754e-008,1.65113e-006
-4.40981e-007,1.39123e-005,0,-2.88691e-005,-3.20134e-005,-8.58776e-009,1.66947e-006
-4.30087e-007,1.40651e-005,0,-3.12743e-006,-8.96152e-005,5.45722e-008,1.68782e-006
-3.68902e-007,1.4218e-005,0,2.27124e-005,-0.000112662,8.29573e-008,1.70616e-006
-3.35935e-007,1.43709e-005,0,3.22424e-005,-8.34111e-005,1.65774e-008,1.72451e-006
-3.18046e-007,1.45238e-005,0,2.00444e-005,-1.9923e-005,-6.44362e-008,1.74286e-006
-3.20845e-007,1.46767e-005,0,-4.85761e-006,2.97251e-005,-4.23053e-008,1.7612e-006
-3.47625e-007,1.48296e-005,0,-2.59428e-005,3.09328e-005,6.69903e-008,1.77955e-006
-3.06299e-007,1.49824e-005,0,-3.0711e-005,-1.95165e-005,1.31874e-007,1.79789e-006
-2.6723e-007,1.51353e-005,0,-1.78401e-005,-8.22237e-005,7.82359e-008,1.81624e-006
-2.58497e-007,1.52882e-005,0,3.83947e-006,-0.000114504,-2.36099e-008,1.83458e-006
-2.57182e-007,1.54411e-005,0,2.16941e-005,-9.27472e-005,-7.42974e-008,1.85293e-006
-2.03934e-007,1.5594e-005,0,2.61472e-005,-3.14895e-005,-1.28516e-008,1.87128e-006
-2.08029e-007,1.57468e-005,0,1.52817e-005,2.04344e-005,1.12141e-007,1.88962e-006
-2.2553e-007,1.58997e-005,0,-4.48936e-006,2.40116e-005,1.71682e-007,1.90797e-006
-2.29934e-007,1.60526e-005,0,-2.17327e-005,-3.03985e-005,9.3639e-008,1.92631e-006
-2.26961e-007,1.62055e-005,0,-2.60451e-005,-0.000100362,-1.84563e-008,1.94466e-006
-1.75624e-007,1.63584e-005,0,-1.44634e-005,-0.000130294,-4.06356e-008,1.96301e-006
-1.40777e-007,1.65113e-005,0,5.92233e-006,-9.77684e-005,2.71209e-008,1.98135e-006
-1.15828e-007,1.66641e-005,0,2.20048e-005,-2.44164e-005,8.86194e-008,1.9997e-006
-1.1614e-007,1.6817e-005,0,2.3781e-005,3.64776e-005,6.50461e-008,2.01804e-006
-1.3171e-007,1.69699e-005,0,1.12854e-005,4.7606e-005,8.35525e-009,2.03639e-006
-1.22135e-007,1.71228e-005,0,-6.2146e-006,4.49279e-006,-5.75703e-009,2.05473e-006
-1.07534e-007,1.72757e-005,0,-1.71976e-005,-6.00645e-005,3.59956e-008,2.07308e-006
-1.10328e-007,1.74285e-005,0,-1.51842e-005,-0.000103058,7.04136e-008,2.09143e-006
-1.23656e-007,1.75814e-005,0,-2.01665e-006,-0.000101937,3.68034e-008,2.10977e-006
-1.16199e-007,1.77343e-005,0,1.30192e-005,-6.37256e-005,-4.61379e-008,2.12812e-006
-1.16738e-007,1.78872e-005,0,1.89541e-005,-2.11014e-005,-7.71308e-008,2.14646e-006
-1.12477e-007,1.80401e-005,0,1.09428e-005,-4.90051e-006,3.91879e-011,2.16481e-006
-9.28975e-008,1.8193e-005,0,-5.62498e-006,-3.40694e-005,1.04199e-007,2.18316e-006
-6.49481e-008,1.83458e-005,0,-1.91523e-005,-9.5909e-005,1.1904e-007,2.2015e-006
-5.71215e-008,1.84987e-005,0,-2.03982e-005,-0.000150973,1.14509e-008,2.21985e-006
-7.53876e-008,1.86516e-005,0,-8.69339e-006,-0.000166237,-1.11475e-007,2.23819e-006
-8.40326e-008,1.88045e-005,0,8.35377e-006,-0.000130811,-1.10362e-007,2.25654e-006
-7.83183e-008,1.89574e-005,0,1.96896e-005,-7.30366e-005,4.50252e-009,2.27488e-006
-6.54865e-008,1.91102e-005,0,1.788e-005,-3.49266e-005,1.07166e-007,2.29323e-006
-8.43e-008,1.92631e-005,0,3.88361e-006,-4.34426e-005,9.38199e-008,2.31158e-006
-8.91878e-008,1.9416e-005,0,-1.30994e-005,-9.24019e-005,-1.19905e-008,2.32992e-006
-8.03961e-008,1.95689e-005,0,-2.19357e-005,-0.000142537,-8.67892e-008,2.34827e-006
-6.37499e-008,1.97218e-005,0,-1.68936e-005,-0.000157764,-6.94788e-008,2.36661e-006
-5.86805e-008,1.98747e-005,0,-1.11239e-006,-0.00012872,5.02854e-009,2.38496e-006
-6.09187e-008,2.00275e-005,0,1.56883e-005,-8.289e-005,2.84668e-008,2.40331e-006
-5.46225e-008,2.01804e-005,0,2.31201e-005,-5.63126e-005,-1.90212e-008,2.42165e-006
-5.53112e-008,2.03333e-005,0,1.65344e-005,-6.57333e-005,-5.57456e-008,2.44e-006
-8.81354e-008,2.04862e-005,0,2.88458e-007,-0.000101968,-2.45604e-008,2.45834e-006
-9.66481e-008,2.06391e-005,0,-1.52081e-005,-0.000139868,3.06227e-008,2.47669e-006
-7.49734e-008,2.07919e-005,0,-2.044e-005,-0.000159496,2.0543e-008,2.49503e-006
-7.9928e-008,2.09448e-005,0,-1.22788e-005,-0.000147489,-6.47706e-008,2.51338e-006
-8.71105e-008,2.10977e-005,0,4.38575e-006,-0.000112731,-1.40952e-007,2.53173e-006
-9.71626e-008,2.12506e-005,0,1.94907e-005,-8.14578e-005,-1.0955e-007,2.55007e-006
-1.34223e-007,2.14035e-005,0,2.31131e-005,-7.58433e-005,1.53907e-008,2.56842e-006
-1.92459e-007,2.15564e-005,0,1.20495e-005,-0.000101269,1.13871e-007,2.58676e-006
-2.13778e-007,2.17092e-005,0,-7.00271e-006,-0.000138206,7.18922e-008,2.60511e-006
-2.29078e-007,2.18621e-005,0,-2.14252e-005,-0.000160217,-6.84743e-008,2.62346e-006
-2.50595e-007,2.2015e-005,0,-2.2057e-005,-0.000151857,-1.5497e-007,2.6418e-006
-2.99484e-007,2.21679e-005,0,-9.11938e-006,-0.000121093,-1.07148e-007,2.66015e-006
-3.7139e-007,2.23208e-005,0,8.50323e-006,-9.73055e-005,2.33498e-008,2.67849e-006
-4.54357e-007,2.24736e-005,0,1.95061e-005,-0.000100778,9.50178e-008,2.69684e-006
-5.46313e-007,2.26265e-005,0,1.73446e-005,-0.000129739,4.45277e-008,2.71518e-006
-5.99522e-007,2.27794e-005,0,4.18326e-006,-0.000160937,-6.16662e-008,2.73353e-006
-6.08734e-007,2.29323e-005,0,-1.04481e-005,-0.000175552,-1.02263e-007,2.75188e-006
-5.89365e-007,2.30852e-005,0,-1.6455e-005,-0.000167808,-5.70415e-008,2.77022e-006
-5.82918e-007,2.32381e-005,0,-1.01257e-005,-0.000146851,-1.15587e-008,2.78857e-006
-5.86636e-007,2.33909e-005,0,3.79776e-006,-0.000130604,-2.14732e-008,2.80691e-006
-6.1395e-007,2.35438e-005,0,1.57089e-005,-0.000125787,-5.19165e-008,2.82526e-006
-6.54577e-007,2.36967e-005,0,1.77255e-005,-0.000134783,-4.86168e-008,2.84361e-006
-6.78552e-007,2.38496e-005,0,9.22371e-006,-0.000148238,-1.12306e-008,2.86195e-006
-6.75752e-007,2.40025e-005,0,-3.06191e-006,-0.000158321,6.61102e-009,2.8803e-006
-6.75105e-007,2.41554e-005,0,-1.01158e-005,-0.000161943,-4.0188e-008,2.89864e-006
-6.88868e-007,2.43082e-005,0,-7.31053e-006,-0.000156523,-1.09907e-007,2.91699e-006
-7.18488e-007,2.44611e-005,0,2.81881e-006,-0.000144317,-1.32188e-007,2.93533e-006
-7.76962e-007,2.4614e-005,0,1.27626e-005,-0.00013281,-5.6319e-008,2.95368e-006
-8.41739e-007,2.47669e-005,0,1.54478e-005,-0.000134051,5.13185e-008,2.97203e-006
-8.54624e-007,2.49198e-005,0,8.96915e-006,-0.000151054,6.97322e-008,2.99037e-006
-8.71442e-007,2.50726e-005,0,-1.71171e-006,-0.000173017,-4.28328e-008,3.00872e-006
-8.8625e-007,2.52255e-005,0,-8.13495e-006,-0.000182484,-1.66707e-007,3.02706e-006
-9.07786e-007,2.53784e-005,0,-5.63711e-006,-0.000172427,-1.63239e-007,3.04541e-006
-9.26803e-007,2.55313e-005,0,2.70617e-006,-0.000150854,-3.77637e-008,3.06376e-006
-9.67839e-007,2.56842e-005,0,8.98966e-006,-0.000129699,9.03851e-008,3.0821e-006
-1.03314e-006,2.58371e-005,0,7.97903e-006,-0.000121821,6.97157e-008,3.10045e-006
-1.05746e-006,2.59899e-005,0,1.22259e-006,-0.000129377,-5.93115e-008,3.11879e-006
-1.0783e-006,2.61428e-005,0,-5.18044e-006,-0.000146337,-1.52651e-007,3.13714e-006
-1.08599e-006,2.62957e-005,0,-5.44465e-006,-0.000166438,-1.19296e-007,3.15548e-006
-1.10174e-006,2.64486e-005,0,1.58588e-006,-0.000176195,-1.22051e-008,3.17383e-006
-1.11412e-006,2.66015e-005,0,1.13179e-005,-0.000169674,3.80304e-008,3.19218e-006
-1.12243e-006,2.67543e-005,0,1.65283e-005,-0.000149842,4.5322e-009,3.21052e-006
-1.14196e-006,2.69072e-005,0,1.31017e-005,-0.000130841,-5.15563e-008,3.22887e-006
-1.12933e-006,2.70601e-005,0,3.45188e-006,-0.000131968,-5.94358e-008,3.24721e-006
-1.09237e-006,2.7213e-005,0,-5.24823e-006,-0.000156964,-1.47749e-008,3.26556e-006
-1.06012e-006,2.73659e-005,0,-6.91524e-006,-0.000192631,1.66043e-008,3.28391e-006
-1.05158e-006,2.75188e-005,0,-5.13558e-007,-0.000209435,-1.73284e-008,3.30225e-006
-1.03552e-006,2.76716e-005,0,9.91154e-006,-0.000189524,-6.95368e-008,3.3206e-006
-1.03772e-006,2.78245e-005,0,1.81961e-005,-0.000143211,-6.38321e-008,3.33894e-006
-1.0301e-006,2.79774e-005,0,2.00354e-005,-0.000103656,3.03582e-009,3.35729e-006
-9.81319e-007,2.81303e-005,0,1.55331e-005,-0.000102922,5.63769e-008,3.37563e-006
-9.60237e-007,2.82832e-005,0,8.17352e-006,-0.000139589,1.36514e-008,3.39398e-006
-9.40841e-007,2.8436e-005,0,1.71183e-006,-0.000186663,-8.30956e-008,3.41233e-006
-9.37595e-007,2.85889e-005,0,-2.01915e-006,-0.000203792,-1.17359e-007,3.43067e-006
-9.49131e-007,2.87418e-005,0,-2.5617e-006,-0.000176318,-5.19329e-008,3.44902e-006
-9.87026e-007,2.88947e-005,0,2.74546e-007,-0.000127658,3.97597e-008,3.46736e-006
-1.00617e-006,2.90476e-005,0,5.47794e-006,-9.49775e-005,5.35575e-008,3.48571e-006
-9.76086e-007,2.92005e-005,0,1.0635e-005,-0.000106158,-1.96725e-008,3.50406e-006
-9.79612e-007,2.93533e-005,0,1.31131e-005,-0.00015171,-8.66648e-008,3.5224e-006
-9.80729e-007,2.95062e-005,0,1.14006e-005,-0.000204094,-6.55782e-008,3.54075e-006
-9.96647e-007,2.96591e-005,0,5.62877e-006,-0.000226218,1.01111e-008,3.55909e-006
-1.01144e-006,2.9812e-005,0,-1.81803e-006,-0.00020122,5.30343e-008,3.57744e-006
-1.01829e-006,2.99649e-005,0,-6.52293e-006,-0.000146575,1.74826e-008,3.59579e-006
-1.01314e-006,3.01177e-005,0,-4.64129e-006,-9.82501e-005,-4.38997e-008,3.61413e-006
-9.57606e-007,3.02706e-005,0,3.42048e-006,-9.31816e-005,-4.18008e-008,3.63248e-006
-9.27921e-007,3.04235e-005,0,1.2736e-005,-0.000129762,2.05497e-008,3.65082e-006
-9.14366e-007,3.05764e-005,0,1.74676e-005,-0.000180145,8.19502e-008,3.66917e-006
-9.10478e-007,3.07293e-005,0,1.4695e-005,-0.000204395,6.57435e-008,3.68751e-006
-9.08524e-007,3.08822e-005,0,6.17377e-006,-0.000181781,-1.41117e-008,3.70586e-006
-9.11582e-007,3.1035e-005,0,-2.51406e-006,-0.000129543,-5.99656e-008,3.72421e-006
-8.89477e-007,3.11879e-005,0,-5.49088e-006,-8.374e-005,-1.95743e-008,3.74255e-006
-8.34269e-007,3.13408e-005,0,-8.23147e-007,-8.08789e-005,6.92962e-008,3.7609e-006
-7.99354e-007,3.14937e-005,0,7.72188e-006,-0.00011837,1.02291e-007,3.77924e-006
-7.8026e-007,3.16466e-005,0,1.37826e-005,-0.000169086,4.86571e-008,3.79759e-006
-7.86807e-007,3.17995e-005,0,1.35031e-005,-0.00019794,-2.77927e-008,3.81594e-006
-7.74485e-007,3.19523e-005,0,7.99449e-006,-0.000187811,-3.54517e-008,3.83428e-006
-7.72993e-007,3.21052e-005,0,1.69867e-006,-0.00015109,3.98493e-009,3.85263e-006
-7.09993e-007,3.22581e-005,0,-1.20284e-006,-0.000109874,3.17039e-008,3.87097e-006
-6.37837e-007,3.2411e-005,0,2.22184e-007,-9.38179e-005,3.53274e-008,3.88932e-006
-5.63537e-007,3.25639e-005,0,3.36815e-006,-0.000108055,1.19954e-008,3.90766e-006
-4.9947e-007,3.27167e-005,0,4.86673e-006,-0.000143207,1.64103e-009,3.92601e-006
-4.6608e-007,3.28696e-005,0,3.8357e-006,-0.000179276,1.49396e-008,3.94436e-006
-4.37638e-007,3.30225e-005,0,2.21254e-006,-0.000192087,3.69829e-008,3.9627e-006
-4.14419e-007,3.31754e-005,0,1.72093e-006,-0.000175943,3.63016e-008,3.98105e-006
-3.88044e-007,3.33283e-005,0,1.73807e-006,-0.000136285,1.98108e-008,3.99939e-006
-3.67732e-007,3.34812e-005,0,4.58794e-007,-0.000102791,1.75981e-008,4.01774e-006
-3.39609e-007,3.3634e-005,0,-2.74327e-006,-9.92839e-005,3.49448e-008,4.03609e-006
-3.09845e-007,3.37869e-005,0,-6.24915e-006,-0.000130499,6.45865e-008,4.05443e-006
-2.94637e-007,3.39398e-005,0,-7.16015e-006,-0.00017827,6.44934e-008,4.07278e-006
-2.73694e-007,3.40927e-005,0,-3.48271e-006,-0.000206443,3.98598e-008,4.09112e-006
-2.44992e-007,3.42456e-005,0,3.52029e-006,-0.000198005,3.69246e-009,4.10947e-006
-2.00024e-007,3.43984e-005,0,8.97715e-006,-0.000155868,1.00104e-008,4.12781e-006
-1.50285e-007,3.45513e-005,0,8.02591e-006,-0.00011166,6.01039e-008,4.14616e-006
-1.07378e-007,3.47042e-005,0,8.71995e-007,-9.32208e-005,8.34545e-008,4.16451e-006
-7.17068e-008,3.48571e-005,0,-6.53102e-006,-0.000109408,6.16462e-008,4.18285e-006
-6.17226e-008,3.501e-005,0,-7.83272e-006,-0.000148971,1.0189e-008,4.2012e-006
-4.42333e-008,3.51629e-005,0,-2.04068e-006,-0.000179778,-1.0376e-008,4.21954e-006
-4.17411e-008,3.53157e-005,0,6.08815e-006,-0.000183887,-8.93095e-010,4.23789e-006
-3.83554e-008,3.54686e-005,0,1.01807e-005,-0.000156308,2.64313e-008,4.25624e-006
-5.91381e-008,3.56215e-005,0,7.25069e-006,-0.000119197,4.27686e-008,4.27458e-006
-8.12464e-008,3.57744e-005,0,-4.60406e-007,-0.000101154,2.78997e-008,4.29293e-006
-1.09288e-007,3.59273e-005,0,-7.1923e-006,-0.000119315,-5.78845e-009,4.31127e-006
-1.34887e-007,3.60801e-005,0,-8.0344e-006,-0.000171159,-2.95139e-008,4.32962e-006
-1.42371e-007,3.6233e-005,0,-2.65787e-006,-0.000220974,-1.4146e-008,4.34796e-006
-1.56944e-007,3.63859e-005,0,4.52799e-006,-0.000236116,1.54994e-008,4.36631e-006
-1.66552e-007,3.65388e-005,0,7.65626e-006,-0.00020008,3.0282e-008,4.38466e-006
-1.75247e-007,3.66917e-005,0,3.78792e-006,-0.000139769,2.38447e-008,4.403e-006
-1.73635e-007,3.68446e-005,0,-5.16354e-006,-0.000100632,4.07353e-009,4.42135e-006
-1.58102e-007,3.69974e-005,0,-1.31874e-005,-0.000111557,8.61985e-009,4.43969e-006
-1.49101e-007,3.71503e-005,0,-1.4521e-005,-0.000168199,1.22947e-008,4.45804e-006
-1.60238e-007,3.73032e-005,0,-8.42598e-006,-0.000221798,4.65696e-009,4.47639e-006
-1.91365e-007,3.74561e-005,0,2.4208e-007,-0.000232747,-1.17123e-008,4.49473e-006
-2.23035e-007,3.7609e-005,0,5.29727e-006,-0.000189516,-1.8988e-008,4.51308e-006
-2.63274e-007,3.77618e-005,0,4.25729e-006,-0.000125009,-6.43426e-009,4.53142e-006
-3.0099e-007,3.79147e-005,0,-6.49596e-007,-9.21735e-005,-2.88472e-009,4.54977e-006
-3.23313e-007,3.80676e-005,0,-5.01868e-006,-0.000115423,5.66829e-009,4.56811e-006
-3.37411e-007,3.82205e-005,0,-5.49812e-006,-0.000183878,-5.0338e-009,4.58646e-006
-3.32163e-007,3.83734e-005,0,-1.83274e-006,-0.000247309,-1.2959e-008,4.60481e-006
-3.44293e-007,3.85263e-005,0,3.12506e-006,-0.000264549,-1.64574e-008,4.62315e-006
-3.71944e-007,3.86791e-005,0,5.63486e-006,-0.000222573,-1.43414e-008,4.6415e-006
-3.92017e-007,3.8832e-005,0,4.42273e-006,-0.000151156,-8.97435e-009,4.65984e-006
-3.82284e-007,3.89849e-005,0,1.51151e-006,-0.000103837,-2.29106e-008,4.67819e-006
-3.63017e-007,3.91378e-005,0,-2.92085e-007,-0.000110536,-1.92568e-008,4.69654e-006
-3.68448e-007,3.92907e-005,0,-2.61705e-007,-0.000167907,-1.48526e-008,4.71488e-006
-4.06961e-007,3.94435e-005,0,5.22595e-007,-0.000229434,-9.19528e-009,4.73323e-006
-4.58333e-007,3.95964e-005,0,9.13611e-007,-0.0002535,-6.48598e-009,4.75157e-006
-5.00667e-007,3.97493e-005,0,6.84269e-007,-0.00022272,-1.40445e-008,4.76992e-006
-5.50337e-007,3.99022e-005,0,2.94563e-007,-0.000158928,-1.70849e-008,4.78826e-006
-5.83729e-007,4.00551e-005,0,5.57467e-007,-0.00011551,-8.78564e-009,4.80661e-006
-6.18746e-007,4.0208e-005,0,1.9665e-006,-0.000122497,7.64208e-009,4.82496e-006
-6.57681e-007,4.03608e-005,0,3.76188e-006,-0.00017814,-3.87458e-010,4.8433e-006
-6.99899e-007,4.05137e-005,0,4.10276e-006,-0.000238204,-5.38052e-009,4.86165e-006
-7.64907e-007,4.06666e-005,0,2.03799e-006,-0.000263476,-9.17242e-009,4.87999e-006
-8.25066e-007,4.08195e-005,0,-1.08599e-006,-0.000241658,-1.71045e-008,4.89834e-006
-8.65618e-007,4.09724e-005,0,-2.37087e-006,-0.000191724,-1.71702e-008,4.91669e-006
